date,county,quantile,hosp_census_with_covid,cases,icu,death,prev_cum_est_deaths,cum_death
2022-06-18,Orange,0.05,149,532,17,4,7122,7126
2022-06-18,Orange,0.95,225,18209,35,36,7122,7158
2022-06-25,Orange,0.5,205,5191.5,28,16,7129,7145
2022-06-25,Orange,0.05,165,552.9499999999999,19,4,7129,7133
2022-06-25,Orange,0.95,249,19949.1,38,40,7129,7169
2022-07-02,Orange,0.5,236,6141,32,19,7140,7159
2022-07-02,Orange,0.05,191,595.8999999999999,22,5,7140,7145
2022-07-02,Orange,0.95,284,23510.64999999999,43,44,7140,7184
2022-07-09,Orange,0.5,264,6626.5,36,21,7169,7190
2022-07-09,Orange,0.05,216,675.8499999999998,25,6,7169,7175
2022-07-09,Orange,0.95,317,25825.299999999952,48,51,7169,7220
2022-07-16,Orange,0.5,286,7280.5,39,24,7200,7224
2022-07-16,Orange,0.05,237,759.7499999999997,28,6,7200,7206
2022-07-16,Orange,0.95,343,28888.649999999976,52,56,7200,7256
2022-07-23,Orange,0.5,305,7613,42,26,7222,7248
2022-07-23,Orange,0.05,251,712.8499999999998,30,7,7222,7229
2022-07-23,Orange,0.95,364,29574.549999999977,55,60.04999999999927,7222,7282.049999999999
2022-07-30,Orange,0.5,318,8025,44,27,7244,7271
2022-07-30,Orange,0.05,259,838.8499999999998,31,8,7244,7252
2022-07-30,Orange,0.95,383,31138.899999999987,58,64,7244,7308
2022-08-06,Orange,0.5,322,7860.5,45,28,NA,NA
2022-08-06,Orange,0.05,258,806.7999999999997,32,8,NA,NA
2022-08-06,Orange,0.95,400,30994.05,60,65,NA,NA
2022-08-13,Orange,0.5,318,7789,44,28,NA,NA
2022-08-13,Orange,0.05,244.94999999999993,789,31,8,NA,NA
2022-08-13,Orange,0.95,412,30353.39999999998,61,66,NA,NA
2022-08-20,Orange,0.5,311,7689.5,43,28,NA,NA
2022-08-20,Orange,0.05,226,816.9499999999999,29,7,NA,NA
2022-08-20,Orange,0.95,420,29689.64999999999,61,68,NA,NA
2022-08-27,Orange,0.5,302,7240,42,27,NA,NA
2022-08-27,Orange,0.05,211,787.7499999999997,27,7,NA,NA
2022-08-27,Orange,0.95,428,28800.499999999993,63,66,NA,NA
2022-09-03,Orange,0.5,289,7109.5,40,26,NA,NA
2022-09-03,Orange,0.05,192,727,25,7,NA,NA
2022-09-03,Orange,0.95,425,28823.69999999999,62,64,NA,NA
2022-09-10,Orange,0.5,275,6830.5,39,25,NA,NA
2022-09-10,Orange,0.05,176,660,23,7,NA,NA
2022-09-10,Orange,0.95,421,26721.29999999998,61,64,NA,NA
2022-09-17,Orange,0.5,262,6260.5,37,23,NA,NA
2022-09-17,Orange,0.05,160,599.8499999999998,20,6,NA,NA
2022-09-17,Orange,0.95,410,25455.049999999956,61,62,NA,NA
2022-09-24,Orange,0.5,248,5898,35,22,NA,NA
2022-09-24,Orange,0.05,149,578.7499999999997,19,6,NA,NA
2022-09-24,Orange,0.95,396,23945.799999999974,58,60,NA,NA
2022-10-01,Orange,0.5,234,5681,33,21,NA,NA
2022-10-01,Orange,0.05,136,624.9499999999999,17,5,NA,NA
2022-10-01,Orange,0.95,379,23077.499999999978,56,57,NA,NA
2022-10-08,Orange,0.5,221,5257,31,20,NA,NA
2022-10-08,Orange,0.05,128,508.8499999999998,16,5,NA,NA
2022-10-08,Orange,0.95,363,21574.34999999998,53,54,NA,NA
2022-10-15,Orange,0.5,210,5045.5,29,19,NA,NA
2022-10-15,Orange,0.05,120,510,15,5,NA,NA
2022-10-15,Orange,0.95,345,20690.79999999999,51,52,NA,NA
2022-10-22,Orange,0.5,201,4774.5,28,18,NA,NA
2022-10-22,Orange,0.05,114,453.94999999999993,14,4,NA,NA
2022-10-22,Orange,0.95,327,19982.849999999988,49,49,NA,NA
2021-12-25,Placer,0.5,87,690,21,6,497,503
2021-12-25,Placer,0.05,63,128.94999999999993,13,1,497,498
2021-12-25,Placer,0.95,115,2048.149999999998,30,14,497,511
2022-01-01,Placer,0.5,118,1083,21,5,501,506
2022-01-01,Placer,0.05,89,202,13,1,501,502
2022-01-01,Placer,0.95,153,3237,31,13,501,514
2022-01-08,Placer,0.5,170,1604,27,6,513,519
2022-01-08,Placer,0.05,132,302.94999999999993,17,1,513,514
2022-01-08,Placer,0.95,213,4761.049999999999,38,15,513,528
2022-01-15,Placer,0.5,219,1919,34,9,523,532
2022-01-15,Placer,0.05,175,370.94999999999993,23,2,523,525
2022-01-15,Placer,0.95,270,5958.499999999993,47,20,523,543
2022-01-22,Placer,0.5,237,1853.5,38,11,534,545
2022-01-22,Placer,0.05,192,355,27,2,534,536
2022-01-22,Placer,0.95,290,5720.149999999998,52,25,534,559
2022-01-29,Placer,0.5,220,1543,38,11,543,554
2022-01-29,Placer,0.05,176.94999999999993,292,26.949999999999932,2,543,545
2022-01-29,Placer,0.95,269,4663.299999999996,52,26,543,569
2022-02-05,Placer,0.5,184,1199,34,10,559,569
2022-02-05,Placer,0.05,146,225.94999999999993,23,2,559,561
2022-02-05,Placer,0.95,228,3701.199999999997,46,25,559,584
2022-02-12,Placer,0.5,148,970,28,9,580,589
2022-02-12,Placer,0.05,114,175,18,2,580,582
2022-02-12,Placer,0.95,186,2943.199999999997,39,21,580,601
2022-02-19,Placer,0.5,116,750,22,7,595,602
2022-02-19,Placer,0.05,89,145,14,1,595,596
2022-02-19,Placer,0.95,149,2302.0999999999985,32,18,595,613
2022-02-26,Placer,0.5,91,596.5,17,6,605,611
2022-02-26,Placer,0.05,67,117,10,1,605,606
2022-02-26,Placer,0.95,120,1847.0499999999993,26,14,605,619
2022-03-05,Placer,0.5,72,480,14,4,610,614
2022-03-05,Placer,0.05,51,92,7,1,610,611
2022-03-05,Placer,0.95,96,1482.0499999999993,21,11,610,621
2022-03-12,Placer,0.5,55,379,10,3,612,615
2022-03-12,Placer,0.05,38,71,5,0,612,612
2022-03-12,Placer,0.95,76,1204.0499999999993,16,9,612,621
2022-03-19,Placer,0.5,43,301,8,3,617,620
2022-03-19,Placer,0.05,28,53,3,0,617,617
2022-03-19,Placer,0.95,60,932,13,7.049999999999272,617,624.0499999999993
2022-03-26,Placer,0.5,33,241,6,2,618,620
2022-03-26,Placer,0.05,20,45,2,0,618,618
2022-03-26,Placer,0.95,49,736,11,6,618,624
2022-04-02,Placer,0.5,26,210,4,1,622,623
2022-04-02,Placer,0.05,15,39,1,0,622,622
2022-04-02,Placer,0.95,40,628,9,5,622,627
2022-04-09,Placer,0.5,24,203,4,1,623,624
2022-04-09,Placer,0.05,13,38,1,0,623,623
2022-04-09,Placer,0.95,36,605.0499999999993,7,4,623,627
2022-04-16,Placer,0.5,22,200,3,1,626,627
2022-04-16,Placer,0.05,13,37,1,0,626,626
2022-04-16,Placer,0.95,34,594,7,4,626,630
2022-04-23,Placer,0.5,22,226,3,1,626,627
2022-04-23,Placer,0.05,12,44,0,0,626,626
2022-04-23,Placer,0.95,34,682,6,3,626,629
2022-04-30,Placer,0.5,24,261,3,1,626,627
2022-04-30,Placer,0.05,13,46,0,0,626,626
2022-04-30,Placer,0.95,37,766,6,3,626,629
2022-05-07,Placer,0.5,28,314,3,1,626,627
2022-05-07,Placer,0.05,18,58,1,0,626,626
2022-05-07,Placer,0.95,43,975.0499999999993,7,4,626,630
2022-05-14,Placer,0.5,36,410,4,1,626,627
2022-05-14,Placer,0.05,22,81,1,0,626,626
2022-05-14,Placer,0.95,51,1218.0499999999993,8,4,626,630
2022-05-21,Placer,0.5,45,520,5,1,627,628
2022-05-21,Placer,0.05,29,102,1,0,627,627
2022-05-21,Placer,0.95,62,1570,9,5,627,632
2022-05-28,Placer,0.5,56,638,6,2,631,633
2022-05-28,Placer,0.05,39,127,2,0,631,631
2022-05-28,Placer,0.95,75,1875.0499999999993,10,6,631,637
2022-06-04,Placer,0.5,66,767,7,2,631,633
2022-06-04,Placer,0.05,47,143,3,0,631,631
2022-06-04,Placer,0.95,88,2252.149999999998,12,7,631,638
2022-06-11,Placer,0.5,74,819,8,3,631,634
2022-06-11,Placer,0.05,54,160,3,0,631,631
2022-06-11,Placer,0.95,97,2463,13,8,631,639
2022-06-18,Placer,0.5,80,915,8,3,634,637
2022-06-18,Placer,0.05,60,176,4,0,634,634
2022-06-18,Placer,0.95,106,2746,14,8,634,642
2022-06-25,Placer,0.5,86,935,9,3,635,638
2022-06-25,Placer,0.05,63,193,4,0,635,635
2022-06-25,Placer,0.95,112,2827.0499999999993,15,9,635,644
2022-07-02,Placer,0.5,88,969,9,3,638,641
2022-07-02,Placer,0.05,65,182.94999999999993,4,0,638,638
2022-07-02,Placer,0.95,115,2954,16,9,638,647
2022-07-09,Placer,0.5,89,979,9,3,640,643
2022-07-09,Placer,0.05,66,183.94999999999993,4,0,640,640
2022-07-09,Placer,0.95,117,2909.149999999998,16,10,640,650
2022-07-16,Placer,0.5,89,984,9,3,646,649
2022-07-16,Placer,0.05,66,192.94999999999993,4,0,646,646
2022-07-16,Placer,0.95,118,2987.0499999999993,16,10,646,656
2022-07-23,Placer,0.5,92,1013,10,3,650,653
2022-07-23,Placer,0.05,68,182.94999999999993,5,0,650,650
2022-07-23,Placer,0.95,119,3052.0499999999993,16,10,650,660
2022-07-30,Placer,0.5,94,1039,10,4,650,654
2022-07-30,Placer,0.05,68,205,5,0,650,650
2022-07-30,Placer,0.95,123,3089,16,10,650,660
2022-08-06,Placer,0.5,94,1006,10,4,NA,NA
2022-08-06,Placer,0.05,65,201,5,0,NA,NA
2022-08-06,Placer,0.95,132,3164.4999999999927,17,10,NA,NA
2022-08-13,Placer,0.5,95,1040,10,4,NA,NA
2022-08-13,Placer,0.05,59,197.94999999999993,4,0,NA,NA
2022-08-13,Placer,0.95,148,3373.199999999997,18,10,NA,NA
2022-08-20,Placer,0.5,94,1011,10,4,NA,NA
2022-08-20,Placer,0.05,54,178,4,0,NA,NA
2022-08-20,Placer,0.95,163,3459.549999999992,19,11,NA,NA
2022-08-27,Placer,0.5,92,993,10,4,NA,NA
2022-08-27,Placer,0.05,49,183.94999999999993,4,0,NA,NA
2022-08-27,Placer,0.95,178,3626.399999999994,21,11,NA,NA
2022-09-03,Placer,0.5,89,945.5,10,4,NA,NA
2022-09-03,Placer,0.05,44,163.94999999999993,3,0,NA,NA
2022-09-03,Placer,0.95,189,3616.0499999999993,22,12,NA,NA
2022-09-10,Placer,0.5,86,930.5,9,3,NA,NA
2022-09-10,Placer,0.05,39,160,3,0,NA,NA
2022-09-10,Placer,0.95,197,3569.0499999999993,22,12,NA,NA
2022-09-17,Placer,0.5,83,874,9,3,NA,NA
2022-09-17,Placer,0.05,36,141,3,0,NA,NA
2022-09-17,Placer,0.95,198,3647.0499999999993,23,12,NA,NA
2022-09-24,Placer,0.5,80,841,9,3,NA,NA
2022-09-24,Placer,0.05,31,134,2,0,NA,NA
2022-09-24,Placer,0.95,196,3251.0499999999993,23,12,NA,NA
2022-10-01,Placer,0.5,76,792,8,3,NA,NA
2022-10-01,Placer,0.05,30,125,2,0,NA,NA
2022-10-01,Placer,0.95,187,3208.2499999999964,22,11,NA,NA
2022-10-08,Placer,0.5,73,753.5,8,3,NA,NA
2022-10-08,Placer,0.05,28,120,2,0,NA,NA
2022-10-08,Placer,0.95,175,3000.0999999999985,20,10,NA,NA
2022-10-15,Placer,0.5,70,723.5,8,3,NA,NA
2022-10-15,Placer,0.05,25.949999999999932,115,2,0,NA,NA
2022-10-15,Placer,0.95,163,2752.2499999999964,19,10,NA,NA
2022-10-22,Placer,0.5,67,689,7,3,NA,NA
2022-10-22,Placer,0.05,25,102,2,0,NA,NA
2022-10-22,Placer,0.95,151,2632.2999999999956,18,9,NA,NA
2021-12-25,Plumas,0.5,1,24,0,0,12,12
2021-12-25,Plumas,0.05,0,13,0,0,12,12
2021-12-25,Plumas,0.95,5,37,0,2,12,14
2022-01-01,Plumas,0.5,2,49,0,0,12,12
2022-01-01,Plumas,0.05,0,32,0,0,12,12
2022-01-01,Plumas,0.95,7,67,0,1,12,13
2022-01-08,Plumas,0.5,4,109,0,0,12,12
2022-01-08,Plumas,0.05,0,82,0,0,12,12
2022-01-08,Plumas,0.95,13,138,0,1,12,13
2022-01-15,Plumas,0.5,7,185,0,0,12,12
2022-01-15,Plumas,0.05,1,149,0,0,12,12
2022-01-15,Plumas,0.95,21,224,0,2,12,14
2022-01-22,Plumas,0.5,8,206,0,0,12,12
2022-01-22,Plumas,0.05,1,167,0,0,12,12
2022-01-22,Plumas,0.95,26,246,0,2,12,14
2022-01-29,Plumas,0.5,7,155,0,1,12,13
2022-01-29,Plumas,0.05,1,124,0,0,12,12
2022-01-29,Plumas,0.95,23,189,0,2,12,14
2022-02-05,Plumas,0.5,5,95,0,0,12,12
2022-02-05,Plumas,0.05,0,71,0,0,12,12
2022-02-05,Plumas,0.95,17,122,0,2,12,14
2022-02-12,Plumas,0.5,3,52,0,0,13,13
2022-02-12,Plumas,0.05,0,36,0,0,13,13
2022-02-12,Plumas,0.95,10,72,0,2,13,15
2022-02-19,Plumas,0.5,2,28,0,0,13,13
2022-02-19,Plumas,0.05,0,17,0,0,13,13
2022-02-19,Plumas,0.95,7,43,0,1,13,14
2022-02-26,Plumas,0.5,1,17,0,0,13,13
2022-02-26,Plumas,0.05,0,8,0,0,13,13
2022-02-26,Plumas,0.95,4,28,0,1,13,14
2022-03-05,Plumas,0.5,0,9,0,0,13,13
2022-03-05,Plumas,0.05,0,4,0,0,13,13
2022-03-05,Plumas,0.95,3,15,0,1,13,14
2022-03-12,Plumas,0.5,0,6,0,0,13,13
2022-03-12,Plumas,0.05,0,2,0,0,13,13
2022-03-12,Plumas,0.95,2,11,0,1,13,14
2022-03-19,Plumas,0.5,0,4,0,0,13,13
2022-03-19,Plumas,0.05,0,1,0,0,13,13
2022-03-19,Plumas,0.95,1,8,0,0,13,13
2022-03-26,Plumas,0.5,0,3,0,0,13,13
2022-03-26,Plumas,0.05,0,1,0,0,13,13
2022-03-26,Plumas,0.95,1,7,0,0,13,13
2022-04-02,Plumas,0.5,0,3,0,0,13,13
2022-04-02,Plumas,0.05,0,1,0,0,13,13
2022-04-02,Plumas,0.95,1,7,0,0,13,13
2022-04-09,Plumas,0.5,0,4,0,0,13,13
2022-04-09,Plumas,0.05,0,1,0,0,13,13
2022-04-09,Plumas,0.95,1,8,0,0,13,13
2022-04-16,Plumas,0.5,0,5,0,0,13,13
2022-04-16,Plumas,0.05,0,1,0,0,13,13
2022-04-16,Plumas,0.95,1,9,0,0,13,13
2022-04-23,Plumas,0.5,0,6,0,0,13,13
2022-04-23,Plumas,0.05,0,2,0,0,13,13
2022-04-23,Plumas,0.95,1,11,0,0,13,13
2022-04-30,Plumas,0.5,0,9,0,0,13,13
2022-04-30,Plumas,0.05,0,4,0,0,13,13
2022-04-30,Plumas,0.95,1,15,0,0,13,13
2022-05-07,Plumas,0.5,0,17,0,0,13,13
2022-05-07,Plumas,0.05,0,10,0,0,13,13
2022-05-07,Plumas,0.95,1,25,0,0,13,13
2022-05-14,Plumas,0.5,0,31,0,0,13,13
2022-05-14,Plumas,0.05,0,21,0,0,13,13
2022-05-14,Plumas,0.95,2,42,0,0,13,13
2022-05-21,Plumas,0.5,0,40,0,0,13,13
2022-05-21,Plumas,0.05,0,29,0,0,13,13
2022-05-21,Plumas,0.95,3,53,0,1,13,14
2022-05-28,Plumas,0.5,0,41,0,0,13,13
2022-05-28,Plumas,0.05,0,30,0,0,13,13
2022-05-28,Plumas,0.95,3,53,0,1,13,14
2022-06-04,Plumas,0.5,0,40,0,0,13,13
2022-06-04,Plumas,0.05,0,29,0,0,13,13
2022-06-04,Plumas,0.95,3,53,0,1,13,14
2022-06-11,Plumas,0.5,0,39,0,0,13,13
2022-06-11,Plumas,0.05,0,28,0,0,13,13
2022-06-11,Plumas,0.95,3,51,0,1,13,14
2022-06-18,Plumas,0.5,0,39,0,0,13,13
2022-06-18,Plumas,0.05,0,28,0,0,13,13
2022-06-18,Plumas,0.95,3,51,0,1,13,14
2022-06-25,Plumas,0.5,0,42,0,0,13,13
2022-06-25,Plumas,0.05,0,31,0,0,13,13
2022-06-25,Plumas,0.95,3,54,0,1,13,14
2022-07-02,Plumas,0.5,1,47,0,0,13,13
2022-07-02,Plumas,0.05,0,35,0,0,13,13
2022-07-02,Plumas,0.95,3,61,0,1,13,14
2022-07-09,Plumas,0.5,1,57,0,0,13,13
2022-07-09,Plumas,0.05,0,42,0,0,13,13
2022-07-09,Plumas,0.95,3,73,0,1,13,14
2022-07-16,Plumas,0.5,1,55,0,0,13,13
2022-07-16,Plumas,0.05,0,42,0,0,13,13
2022-07-16,Plumas,0.95,4,71,0,1,13,14
2022-07-23,Plumas,0.5,1,40,0,0,13,13
2022-07-23,Plumas,0.05,0,28,0,0,13,13
2022-07-23,Plumas,0.95,3,53,0,1,13,14
2022-07-30,Plumas,0.5,0,24,0,0,13,13
2022-07-30,Plumas,0.05,0,15,0,0,13,13
2022-07-30,Plumas,0.95,2,35,0,1,13,14
2022-08-06,Plumas,0.5,0,14,0,0,NA,NA
2022-08-06,Plumas,0.05,0,7,0,0,NA,NA
2022-08-06,Plumas,0.95,2,23,0,1,NA,NA
2022-08-13,Plumas,0.5,0,8,0,0,NA,NA
2022-08-13,Plumas,0.05,0,3,0,0,NA,NA
2022-08-13,Plumas,0.95,1,15,0,0,NA,NA
2022-08-20,Plumas,0.5,0,5,0,0,NA,NA
2022-08-20,Plumas,0.05,0,1,0,0,NA,NA
2022-08-20,Plumas,0.95,1,11,0,0,NA,NA
2022-08-27,Plumas,0.5,0,3,0,0,NA,NA
2022-08-27,Plumas,0.05,0,0,0,0,NA,NA
2022-08-27,Plumas,0.95,1,8,0,0,NA,NA
2022-09-03,Plumas,0.5,0,2,0,0,NA,NA
2022-09-03,Plumas,0.05,0,0,0,0,NA,NA
2022-09-03,Plumas,0.95,0,5,0,0,NA,NA
2022-09-10,Plumas,0.5,0,1,0,0,NA,NA
2022-09-10,Plumas,0.05,0,0,0,0,NA,NA
2022-09-10,Plumas,0.95,0,4,0,0,NA,NA
2022-09-17,Plumas,0.5,0,1,0,0,NA,NA
2022-09-17,Plumas,0.05,0,0,0,0,NA,NA
2022-09-17,Plumas,0.95,0,3,0,0,NA,NA
2022-09-24,Plumas,0.5,0,0,0,0,NA,NA
2022-09-24,Plumas,0.05,0,0,0,0,NA,NA
2022-09-24,Plumas,0.95,0,2,0,0,NA,NA
2022-10-01,Plumas,0.5,0,0,0,0,NA,NA
2022-10-01,Plumas,0.05,0,0,0,0,NA,NA
2022-10-01,Plumas,0.95,0,2,0,0,NA,NA
2022-10-08,Plumas,0.5,0,0,0,0,NA,NA
2022-10-08,Plumas,0.05,0,0,0,0,NA,NA
2022-10-08,Plumas,0.95,0,1,0,0,NA,NA
2022-10-15,Plumas,0.5,0,0,0,0,NA,NA
2022-10-15,Plumas,0.05,0,0,0,0,NA,NA
2022-10-15,Plumas,0.95,0,1,0,0,NA,NA
2022-10-22,Plumas,0.5,0,0,0,0,NA,NA
2022-10-22,Plumas,0.05,0,0,0,0,NA,NA
2022-10-22,Plumas,0.95,0,1,0,0,NA,NA
2021-12-25,Riverside,0.5,399,6235,73,30,5558,5588
2021-12-25,Riverside,0.05,334,873.7999999999997,56,10.949999999999932,5558,5568.95
2021-12-25,Riverside,0.95,473,21556.24999999998,91,63,5558,5621
2022-01-01,Riverside,0.5,576,10400.5,89,33,5606,5639
2022-01-01,Riverside,0.05,492.94999999999993,1434.8999999999999,70,11,5606,5617
2022-01-01,Riverside,0.95,679,36625.84999999999,110,68,5606,5674
2022-01-08,Riverside,0.5,824,15170,121,45,5658,5703
2022-01-08,Riverside,0.05,714,2024,97,15,5658,5673
2022-01-08,Riverside,0.95,956,53476.749999999956,149,93,5658,5751
2022-01-15,Riverside,0.5,1018,17438,154,61,5729,5790
2022-01-15,Riverside,0.05,885,2496.8999999999996,126,23,5729,5752
2022-01-15,Riverside,0.95,1162,61657.89999999999,185,125,5729,5854
2022-01-22,Riverside,0.5,1047,16136.5,168,74,5824,5898
2022-01-22,Riverside,0.05,906,2221.7,138,27,5824,5851
2022-01-22,Riverside,0.95,1193,57230.89999999996,200,147,5824,5971
2022-01-29,Riverside,0.5,916.5,11858,158.5,74,5949,6023
2022-01-29,Riverside,0.05,790,1559.8999999999996,130,27,5949,5976
2022-01-29,Riverside,0.95,1046.0499999999993,42188.2,190,147.04999999999927,5949,6096.049999999999
2022-02-05,Riverside,0.5,713,8014.5,133,65,6057,6122
2022-02-05,Riverside,0.05,614,1086.9499999999998,108,23,6057,6080
2022-02-05,Riverside,0.95,818,28021.299999999967,160,129,6057,6186
2022-02-12,Riverside,0.5,516,5030.5,102,52,6166,6218
2022-02-12,Riverside,0.05,440,662.9499999999999,81,19,6166,6185
2022-02-12,Riverside,0.95,599,17679.349999999995,125,105,6166,6271
2022-02-19,Riverside,0.5,362,3282.5,75,38,6256,6294
2022-02-19,Riverside,0.05,303,445,58,13,6256,6269
2022-02-19,Riverside,0.95,426,11263.099999999999,95,78,6256,6334
2022-02-26,Riverside,0.5,251,2180,54,27,6317,6344
2022-02-26,Riverside,0.05,206,290.94999999999993,40,9,6317,6326
2022-02-26,Riverside,0.95,300,7603.449999999993,69,56,6317,6373
2022-03-05,Riverside,0.5,175,1490,38,19,6353,6372
2022-03-05,Riverside,0.05,140,203,27,6,6353,6359
2022-03-05,Riverside,0.95,215,5226,51,40,6353,6393
2022-03-12,Riverside,0.5,124,1135,27,13,6390,6403
2022-03-12,Riverside,0.05,96,155.94999999999993,18,4,6390,6394
2022-03-12,Riverside,0.95,156,4004.2999999999956,37,29,6390,6419
2022-03-19,Riverside,0.5,90,887,19,10,6404,6414
2022-03-19,Riverside,0.05,67,120,12,3,6404,6407
2022-03-19,Riverside,0.95,118,3042.149999999998,28,22,6404,6426
2022-03-26,Riverside,0.5,68,729.5,14,7,6414,6421
2022-03-26,Riverside,0.05,48,98,8,1,6414,6415
2022-03-26,Riverside,0.95,90,2517.0499999999993,21,16,6414,6430
2022-04-02,Riverside,0.5,54,652,11,5,6423,6428
2022-04-02,Riverside,0.05,36,87,5,1,6423,6424
2022-04-02,Riverside,0.95,72.04999999999927,2242,17,12.049999999999272,6423,6435.049999999999
2022-04-09,Riverside,0.5,44,643,8,4,6429,6433
2022-04-09,Riverside,0.05,30,85,4,1,6429,6430
2022-04-09,Riverside,0.95,62,2234,14,10,6429,6439
2022-04-16,Riverside,0.5,40,700,7,3,6434,6437
2022-04-16,Riverside,0.05,26,97,3,0,6434,6434
2022-04-16,Riverside,0.95,57,2455.0499999999993,12,8,6434,6442
2022-04-23,Riverside,0.5,40,837,6,3,6439,6442
2022-04-23,Riverside,0.05,25.949999999999932,124,2,0,6439,6439
2022-04-23,Riverside,0.95,56,2920.0999999999985,11,8,6439,6447
2022-04-30,Riverside,0.5,43,1038,6,3,6443,6446
2022-04-30,Riverside,0.05,28,137,2,0,6443,6443
2022-04-30,Riverside,0.95,60,3588.0999999999985,11,7,6443,6450
2022-05-07,Riverside,0.5,50,1359.5,6,3,6447,6450
2022-05-07,Riverside,0.05,34,184.94999999999993,2,0,6447,6447
2022-05-07,Riverside,0.95,68,4728.199999999997,11,8,6447,6455
2022-05-14,Riverside,0.5,61,1796,7,3,6451,6454
2022-05-14,Riverside,0.05,44,234,3,0,6451,6451
2022-05-14,Riverside,0.95,81,6120,12,8,6451,6459
2022-05-21,Riverside,0.5,74,2309,8,4,6453,6457
2022-05-21,Riverside,0.05,55,299,4,1,6453,6454
2022-05-21,Riverside,0.95,97,7690.199999999997,13,10,6453,6463
2022-05-28,Riverside,0.5,87,2708,9,5,6457,6462
2022-05-28,Riverside,0.05,66,354,5,1,6457,6458
2022-05-28,Riverside,0.95,112,9248.099999999984,15,12,6457,6469
2022-06-04,Riverside,0.5,95,2912,10,5,6461,6466
2022-06-04,Riverside,0.05,72,397,5,1,6461,6462
2022-06-04,Riverside,0.95,121,10166.199999999997,16,13,6461,6474
2022-06-11,Riverside,0.5,100,2996.5,10,6,6466,6472
2022-06-11,Riverside,0.05,76,414,5,1,6466,6467
2022-06-11,Riverside,0.95,128,10391.349999999995,17,14,6466,6480
2022-06-18,Riverside,0.5,110,3493,11,6,6467,6473
2022-06-18,Riverside,0.05,85,459.94999999999993,6,1,6467,6468
2022-06-18,Riverside,0.95,138,11835.199999999997,17,14,6467,6481
2022-06-25,Riverside,0.5,130,4266,13,7,6471,6478
2022-06-25,Riverside,0.05,102,584,7,2,6471,6473
2022-06-25,Riverside,0.95,161,14661.05,20,16,6471,6487
2022-07-02,Riverside,0.5,159,5323.5,15,8,6480,6488
2022-07-02,Riverside,0.05,127,711.9499999999999,9,2,6480,6482
2022-07-02,Riverside,0.95,196,18420.149999999983,23,19,6480,6499
2022-07-09,Riverside,0.5,198,6550,19,10,6487,6497
2022-07-09,Riverside,0.05,160,851.8999999999999,12,3,6487,6490
2022-07-09,Riverside,0.95,241,22351.599999999977,27,23,6487,6510
2022-07-16,Riverside,0.5,226,7153,22,12,6501,6513
2022-07-16,Riverside,0.05,185,994.8999999999999,14,4,6501,6505
2022-07-16,Riverside,0.95,271,24797.149999999998,31,27,6501,6528
2022-07-23,Riverside,0.5,242,7506,24,13,6531,6544
2022-07-23,Riverside,0.05,197,999.7999999999997,15,4,6531,6535
2022-07-23,Riverside,0.95,289,26030.949999999986,33,30,6531,6561
2022-07-30,Riverside,0.5,245,7371.5,24,14,6541,6555
2022-07-30,Riverside,0.05,197.94999999999993,1090.6999999999998,16,4,6541,6545
2022-07-30,Riverside,0.95,299,24964.199999999997,34,31,6541,6572
2022-08-06,Riverside,0.5,243,7409,24,14,NA,NA
2022-08-06,Riverside,0.05,183.94999999999993,1027,15,4,NA,NA
2022-08-06,Riverside,0.95,305,26092.199999999968,35,32,NA,NA
2022-08-13,Riverside,0.5,239,7053,24,14,NA,NA
2022-08-13,Riverside,0.05,166,950.7999999999997,14,4,NA,NA
2022-08-13,Riverside,0.95,316,25179.24999999998,35,32,NA,NA
2022-08-20,Riverside,0.5,231,6894.5,23,14,NA,NA
2022-08-20,Riverside,0.05,148,858.9499999999999,13,4,NA,NA
2022-08-20,Riverside,0.95,326,24904.349999999995,35,32,NA,NA
2022-08-27,Riverside,0.5,221,6503.5,22,13,NA,NA
2022-08-27,Riverside,0.05,128,823.8999999999999,11,4,NA,NA
2022-08-27,Riverside,0.95,337,24782.64999999999,36,32,NA,NA
2022-09-03,Riverside,0.5,210,6300,21,13,NA,NA
2022-09-03,Riverside,0.05,114,773.7499999999997,10,3,NA,NA
2022-09-03,Riverside,0.95,342,23524.099999999984,36,32,NA,NA
2022-09-10,Riverside,0.5,198,5764,20,12,NA,NA
2022-09-10,Riverside,0.05,100,722.9499999999999,9,3,NA,NA
2022-09-10,Riverside,0.95,341,23527.34999999998,36,31,NA,NA
2022-09-17,Riverside,0.5,187,5392.5,19,12,NA,NA
2022-09-17,Riverside,0.05,88,687.9499999999999,8,3,NA,NA
2022-09-17,Riverside,0.95,336,21415.79999999999,35,30,NA,NA
2022-09-24,Riverside,0.5,177,5283.5,18,11,NA,NA
2022-09-24,Riverside,0.05,78.94999999999993,589,7,2,NA,NA
2022-09-24,Riverside,0.95,330,21048.299999999996,35,29,NA,NA
2022-10-01,Riverside,0.5,166,4882.5,17,10,NA,NA
2022-10-01,Riverside,0.05,70,589.8499999999998,6,2,NA,NA
2022-10-01,Riverside,0.95,318,20354.149999999998,34,28,NA,NA
2022-10-08,Riverside,0.5,156,4638.5,16,9,NA,NA
2022-10-08,Riverside,0.05,63,558.9499999999999,6,2,NA,NA
2022-10-08,Riverside,0.95,305,19363.699999999946,32,27,NA,NA
2022-10-15,Riverside,0.5,148,4256,15,9,NA,NA
