county,date,quantile,hosp_census_with_covid,icu,cases,deaths,cumulative_deaths,Rt
Alpine,2022-07-17,0.04999999999999999,0,0,0,0,1,NA
Alpine,2022-07-17,0.95,0,0,2,0,1,1.16380768662189
Alpine,2022-07-24,0.5,0,0,0,0,1,1.0121859556052637
Alpine,2022-07-24,0.04999999999999999,0,0,0,0,1,NA
Alpine,2022-07-24,0.95,0,0,2,0,1,1.1500522897799776
Alpine,2022-07-31,0.5,0,0,0,0,1,1.0132179416929077
Alpine,2022-07-31,0.04999999999999999,0,0,0,0,1,NA
Alpine,2022-07-31,0.95,0,0,2,0,1,1.1406306408433593
Alpine,2022-08-07,0.5,0,0,0,0,1,1.01418877083537
Alpine,2022-08-07,0.04999999999999999,0,0,0,0,1,NA
Alpine,2022-08-07,0.95,0,0,2,0,1,1.1481182709258786
Alpine,2022-08-14,0.5,0,0,0,0,1,1.008510366020559
Alpine,2022-08-14,0.04999999999999999,0,0,0,0,1,NA
Alpine,2022-08-14,0.95,0,0,2,0,1,1.142091269906384
Alpine,2022-08-21,0.5,0,0,0,0,1,1.0040246370881083
Alpine,2022-08-21,0.04999999999999999,0,0,0,0,1,NA
Alpine,2022-08-21,0.95,0,0,2,0,1,1.134573428161077
Alpine,2022-08-28,0.5,0,0,0,0,1,0.9933700068808008
Alpine,2022-08-28,0.04999999999999999,0,0,0,0,1,NA
Alpine,2022-08-28,0.95,0,0,2,0,1,1.134031309033016
Alpine,2022-09-04,0.5,0,0,0,0,1,0.986830620809644
Alpine,2022-09-04,0.04999999999999999,0,0,0,0,1,NA
Alpine,2022-09-04,0.95,0,0,2,0,1,1.132017234360431
Alpine,2022-09-11,0.5,0,0,0,0,1,0.978801585572972
Alpine,2022-09-11,0.04999999999999999,0,0,0,0,1,NA
Alpine,2022-09-11,0.95,0,0,2,0,1,1.1095478294284322
Alpine,2022-09-18,0.5,0,0,0,0,1,0.9699517238465322
Alpine,2022-09-18,0.04999999999999999,0,0,0,0,1,NA
Alpine,2022-09-18,0.95,0,0,2,0,1,1.1054449878784902
Alpine,2022-09-25,0.5,0,0,0,0,1,0.9661869228187072
Alpine,2022-09-25,0.04999999999999999,0,0,0,0,1,NA
