date,county,quantile,hosp_census_with_covid,cases,icu,death,cum_death,prev_cum_est_deaths,total_cum_death
2022-09-11,Monterey,0.95,37,1669.1499999999978,5,6,137.04999999999927,639,776.0499999999993
2022-09-18,Monterey,0.5,20,490,2,1,106,639,745
2022-09-18,Monterey,0.05,9,98,0,0,77,639,716
2022-09-18,Monterey,0.95,35,1527.1499999999978,5,5,140,639,779
2022-09-25,Monterey,0.5,18,435,2,1,107,639,746
2022-09-25,Monterey,0.05,7,84,0,0,79,639,718
2022-09-25,Monterey,0.95,34,1462.199999999997,5,5,141,639,780
2022-10-02,Monterey,0.5,15,375,1,1,109,639,748
2022-10-02,Monterey,0.05,5,65,0,0,80,639,719
2022-10-02,Monterey,0.95,33,1345.0499999999993,5,5,143,639,782
2022-10-09,Monterey,0.5,13,343,1,1,110,639,749
2022-10-09,Monterey,0.05,4,57.94999999999993,0,0,81,639,720
2022-10-09,Monterey,0.95,33,1314,4,4,145,639,784
2022-10-16,Monterey,0.5,12,307,1,1,111,639,750
2022-10-16,Monterey,0.05,3,44,0,0,82,639,721
2022-10-16,Monterey,0.95,32,1278.0499999999993,4,4,146,639,785
2022-10-23,Monterey,0.5,11,269.5,1,1,112,639,751
2022-10-23,Monterey,0.05,2,38,0,0,83,639,722
2022-10-23,Monterey,0.95,32,1264.0499999999993,4,4,147,639,786
2022-10-30,Monterey,0.5,10,250,1,1,113,639,752
2022-10-30,Monterey,0.05,1,30,0,0,83.94999999999993,639,722.9499999999999
2022-10-30,Monterey,0.95,31,1171,4,4,149,639,788
2022-11-06,Monterey,0.5,9,225,1,0,114,639,753
2022-11-06,Monterey,0.05,1,24,0,0,84,639,723
2022-11-06,Monterey,0.95,31,1145.0999999999985,4,4,150,639,789
2022-11-13,Monterey,0.5,9,203,1,0,115,639,754
2022-11-13,Monterey,0.05,1,19,0,0,85,639,724
2022-11-13,Monterey,0.95,31,1148.0999999999985,4,4,151,639,790
2022-11-20,Monterey,0.5,8,193,1,0,116,639,755
2022-11-20,Monterey,0.05,0,17,0,0,85,639,724
2022-11-20,Monterey,0.95,31,1139.1499999999978,4,4,153,639,792
2022-11-27,Monterey,0.5,8,173,1,0,117,639,756
2022-11-27,Monterey,0.05,0,13,0,0,85.94999999999993,639,724.9499999999999
2022-11-27,Monterey,0.95,31,1145,4,4,154,639,793
2021-12-19,Napa,0.5,6,219,1,0,0,106,106
2021-12-19,Napa,0.05,0,180,0,0,0,106,106
2021-12-19,Napa,0.95,18,260,4,2,2,106,108
2021-12-26,Napa,0.5,10,638,1,0,1,106,107
2021-12-26,Napa,0.05,1,570,0,0,0,106,106
2021-12-26,Napa,0.95,31,709,5,2,3,106,109
2022-01-02,Napa,0.5,25,1548,3,1,1,106,107
2022-01-02,Napa,0.05,4,1427,0,0,0,106,106
2022-01-02,Napa,0.95,69,1668,9,3,4,106,110
2022-01-09,Napa,0.5,47,2652,6,2,3,106,109
2022-01-09,Napa,0.05,11,2479.95,1,0,1,106,107
2022-01-09,Napa,0.95,132,2824,17,5,7,106,113
2022-01-16,Napa,0.5,62,2172,10,3,7,106,113
2022-01-16,Napa,0.05,15,2016,2,0,2,106,108
2022-01-16,Napa,0.95,165,2330,27,7,12,106,118
2022-01-23,Napa,0.5,61,1676,11,4,11,106,117
2022-01-23,Napa,0.05,14,1562,2,1,5,106,111
2022-01-23,Napa,0.95,164.04999999999927,1803,29,9,19,106,125
2022-01-30,Napa,0.5,52,1090,10,4,15,106,121
2022-01-30,Napa,0.05,12,1001,2,1,8,106,114
2022-01-30,Napa,0.95,139,1181,27,9,24,106,130
2022-02-06,Napa,0.5,38,771,8,3,19,106,125
2022-02-06,Napa,0.05,9,699,2,1,11,106,117
2022-02-06,Napa,0.95,105,847,22,8,30,106,136
2022-02-13,Napa,0.5,28,452,6,3,22,106,128
2022-02-13,Napa,0.05,6,402,1,0,13,106,119
2022-02-13,Napa,0.95,76,506,17,7,33,106,139
2022-02-20,Napa,0.5,18,293,4,2,24,106,130
2022-02-20,Napa,0.05,3,253,0,0,14,106,120
2022-02-20,Napa,0.95,53,334,13,5,36,106,142
2022-02-27,Napa,0.5,12,194,3,1,26,106,132
2022-02-27,Napa,0.05,2,163,0,0,15,106,121
2022-02-27,Napa,0.95,35,226,9,4,38,106,144
2022-03-06,Napa,0.5,8,193,2,1,27,106,133
2022-03-06,Napa,0.05,1,162,0,0,16,106,122
2022-03-06,Napa,0.95,24,224,6,3,39,106,145
2022-03-13,Napa,0.5,5,131,1,0,27,106,133
2022-03-13,Napa,0.05,0,108,0,0,17,106,123
2022-03-13,Napa,0.95,18,156,5,2,40,106,146
2022-03-20,Napa,0.5,4,71,1,0,28,106,134
2022-03-20,Napa,0.05,0,54,0,0,17,106,123
2022-03-20,Napa,0.95,12,90,3,2,41,106,147
2022-03-27,Napa,0.5,2,65,0,0,28,106,134
2022-03-27,Napa,0.05,0,48,0,0,17,106,123
2022-03-27,Napa,0.95,8,82,2,1,41,106,147
2022-04-03,Napa,0.5,1,74,0,0,28,106,134
2022-04-03,Napa,0.05,0,58,0,0,18,106,124
2022-04-03,Napa,0.95,7,95,2,1,42,106,148
2022-04-10,Napa,0.5,1,108,0,0,29,106,135
2022-04-10,Napa,0.05,0,88,0,0,18,106,124
2022-04-10,Napa,0.95,7,131,2,1,42,106,148
2022-04-17,Napa,0.5,1,141,0,0,29,106,135
2022-04-17,Napa,0.05,0,118,0,0,18,106,124
2022-04-17,Napa,0.95,8,167,2,1,42,106,148
2022-04-24,Napa,0.5,2,196,0,0,29,106,135
2022-04-24,Napa,0.05,0,168,0,0,18,106,124
2022-04-24,Napa,0.95,9,227,2,1,42,106,148
2022-05-01,Napa,0.5,2,219,0,0,29,106,135
2022-05-01,Napa,0.05,0,192,0,0,18,106,124
2022-05-01,Napa,0.95,10,249,2,1,43,106,149
2022-05-08,Napa,0.5,3,238,0,0,30,106,136
2022-05-08,Napa,0.05,0,209,0,0,19,106,125
2022-05-08,Napa,0.95,10,270,2,1,43,106,149
2022-05-15,Napa,0.5,3,281,0,0,30,106,136
2022-05-15,Napa,0.05,0,250,0,0,19,106,125
2022-05-15,Napa,0.95,12,315,2,2,43,106,149
2022-05-22,Napa,0.5,4,314,0,0,30,106,136
2022-05-22,Napa,0.05,0,279,0,0,19,106,125
2022-05-22,Napa,0.95,14,354,3,2,44,106,150
2022-05-29,Napa,0.5,5,360,1,0,31,106,137
2022-05-29,Napa,0.05,0,325,0,0,20,106,126
2022-05-29,Napa,0.95,15,398,3,2,45,106,151
2022-06-05,Napa,0.5,6,504,1,0,31,106,137
2022-06-05,Napa,0.05,1,457.94999999999993,0,0,20,106,126
2022-06-05,Napa,0.95,18,554,3,2,45,106,151
2022-06-12,Napa,0.5,7,490,1,0,32,106,138
2022-06-12,Napa,0.05,1,448,0,0,21,106,127
2022-06-12,Napa,0.95,21,536,4,2,46,106,152
2022-06-19,Napa,0.5,7,376,1,1,33,106,139
2022-06-19,Napa,0.05,1,338,0,0,21,106,127
2022-06-19,Napa,0.95,20,420,4,2,47,106,153
2022-06-26,Napa,0.5,6,383,1,0,34,106,140
2022-06-26,Napa,0.05,1,347,0,0,22,106,128
2022-06-26,Napa,0.95,19,422,4,2,48,106,154
2022-07-03,Napa,0.5,6,396,1,0,34,106,140
2022-07-03,Napa,0.05,0,358,0,0,22,106,128
2022-07-03,Napa,0.95,19,437,4,2,49,106,155
2022-07-10,Napa,0.5,6,334,1,0,35,106,141
2022-07-10,Napa,0.05,0,298,0,0,23,106,129
2022-07-10,Napa,0.95,17,369,3,2,50,106,156
2022-07-17,Napa,0.5,5,322,1,0,36,106,142
2022-07-17,Napa,0.05,0,289,0,0,23,106,129
2022-07-17,Napa,0.95,16,357,3,2,50,106,156
2022-07-24,Napa,0.5,5,307,1,0,36,106,142
2022-07-24,Napa,0.05,0,276,0,0,24,106,130
2022-07-24,Napa,0.95,16,341,3,2,51,106,157
2022-07-31,Napa,0.5,5,281,1,0,37,106,143
2022-07-31,Napa,0.05,0,250,0,0,24,106,130
2022-07-31,Napa,0.95,15,313,3,2,52,106,158
2022-08-07,Napa,0.5,5,274,1,0,37,106,143
2022-08-07,Napa,0.05,0,243,0,0,25,106,131
2022-08-07,Napa,0.95,14,306,3,2,52,106,158
2022-08-14,Napa,0.5,4,219,1,0,38,106,144
2022-08-14,Napa,0.05,0,191.94999999999993,0,0,25,106,131
2022-08-14,Napa,0.95,13,247,3,2,53,106,159
2022-08-21,Napa,0.5,3,159,0,0,38,106,144
2022-08-21,Napa,0.05,0,136,0,0,25,106,131
2022-08-21,Napa,0.95,11,183,2,2,53,106,159
2022-08-28,Napa,0.5,2,138,0,0,39,106,145
2022-08-28,Napa,0.05,0,117,0,0,26,106,132
2022-08-28,Napa,0.95,10,160,2,2,54,106,160
2022-09-04,Napa,0.5,2,171,0,0,39,106,145
2022-09-04,Napa,0.05,0,144,0,0,26,106,132
2022-09-04,Napa,0.95,9,201,2,1,54,106,160
2022-09-11,Napa,0.5,2,183,0,0,39,106,145
2022-09-11,Napa,0.05,0,151,0,0,26,106,132
2022-09-11,Napa,0.95,9,219,2,1,54,106,160
2022-09-18,Napa,0.5,2,190,0,0,39,106,145
2022-09-18,Napa,0.05,0,153,0,0,26,106,132
2022-09-18,Napa,0.95,10,232,2,1,55,106,161
2022-09-25,Napa,0.5,2,197,0,0,40,106,146
2022-09-25,Napa,0.05,0,154,0,0,26.949999999999932,106,132.94999999999993
2022-09-25,Napa,0.95,10,248,2,1,55,106,161
2022-10-02,Napa,0.5,2,205,0,0,40,106,146
2022-10-02,Napa,0.05,0,156,0,0,27,106,133
2022-10-02,Napa,0.95,10,266,2,1,56,106,162
2022-10-09,Napa,0.5,3,214,0,0,40,106,146
2022-10-09,Napa,0.05,0,156,0,0,27,106,133
2022-10-09,Napa,0.95,11,285,2,2,56,106,162
2022-10-16,Napa,0.5,3,223,0,0,41,106,147
2022-10-16,Napa,0.05,0,158,0,0,27,106,133
2022-10-16,Napa,0.95,11,306,2,1,57,106,163
2022-10-23,Napa,0.5,3,233,0,0,41,106,147
2022-10-23,Napa,0.05,0,160,0,0,28,106,134
2022-10-23,Napa,0.95,11,327,2,2,57,106,163
2022-10-30,Napa,0.5,3,243,0,0,41,106,147
2022-10-30,Napa,0.05,0,161,0,0,28,106,134
2022-10-30,Napa,0.95,12,351,2,2,57,106,163
2022-11-06,Napa,0.5,3,255,0,0,42,106,148
2022-11-06,Napa,0.05,0,164,0,0,28,106,134
2022-11-06,Napa,0.95,13,374,3,2,58,106,164
2022-11-13,Napa,0.5,3,264,0,0,42,106,148
2022-11-13,Napa,0.05,0,166,0,0,29,106,135
2022-11-13,Napa,0.95,14,401,3,2,59,106,165
2022-11-20,Napa,0.5,3,278,0,0,43,106,149
2022-11-20,Napa,0.05,0,168,0,0,29,106,135
2022-11-20,Napa,0.95,14,426,3,2,59,106,165
2022-11-27,Napa,0.5,3.5,289,0.5,0,43,106,149
2022-11-27,Napa,0.05,0,169.94999999999993,0,0,29,106,135
2022-11-27,Napa,0.95,15,450,3,2,60,106,166
2021-12-19,Nevada,0.5,6,156,1,0,0,108,108
2021-12-19,Nevada,0.05,2,124,0,0,0,108,108
2021-12-19,Nevada,0.95,16,191,4,2,2,108,110
2021-12-26,Nevada,0.5,8,229,1,0,1,108,109
2021-12-26,Nevada,0.05,2,191,0,0,0,108,108
2021-12-26,Nevada,0.95,19,270,4,2,3,108,111
2022-01-02,Nevada,0.5,15,522,2,0,1,108,109
2022-01-02,Nevada,0.05,5,459,0,0,0,108,108
2022-01-02,Nevada,0.95,30,587,5,2,4,108,112
2022-01-09,Nevada,0.5,29,1078,4,1,2,108,110
2022-01-09,Nevada,0.05,13,979,1,0,0,108,108
2022-01-09,Nevada,0.95,54,1178.0499999999993,8,3,6,108,114
2022-01-16,Nevada,0.5,44,1271,6,1,4,108,112
2022-01-16,Nevada,0.05,22,1164,2,0,1,108,109
2022-01-16,Nevada,0.95,80,1378,13,4,8,108,116
2022-01-23,Nevada,0.5,49,1035,8,2,6,108,114
2022-01-23,Nevada,0.05,24,941,3,0,2,108,110
2022-01-23,Nevada,0.95,88,1132.0499999999993,15,6,12,108,120
2022-01-30,Nevada,0.5,42,650,8,3,9,108,117
2022-01-30,Nevada,0.05,20,581,3,0,4,108,112
2022-01-30,Nevada,0.95,75,722,15,6,16,108,124
2022-02-06,Nevada,0.5,31,383,6,2,12,108,120
2022-02-06,Nevada,0.05,14,332.94999999999993,2,0,5,108,113
2022-02-06,Nevada,0.95,57,435,13,6,20,108,128
2022-02-13,Nevada,0.5,21,210,5,2,14,108,122
2022-02-13,Nevada,0.05,8,174,1,0,7,108,115
2022-02-13,Nevada,0.95,40,248,10,5,22,108,130
2022-02-20,Nevada,0.5,13,127,3,1,15,108,123
2022-02-20,Nevada,0.05,4,101,0,0,8,108,116
2022-02-20,Nevada,0.95,26,155,7,4,24,108,132
2022-02-27,Nevada,0.5,8,77,2,1,16,108,124
2022-02-27,Nevada,0.05,2,58,0,0,8,108,116
2022-02-27,Nevada,0.95,17,98,5,3,25,108,133
2022-03-06,Nevada,0.5,5,53,1,0,16,108,124
2022-03-06,Nevada,0.05,1,38,0,0,9,108,117
2022-03-06,Nevada,0.95,11,71,3,2,26,108,134
2022-03-13,Nevada,0.5,3,42,1,0,16,108,124
2022-03-13,Nevada,0.05,0,28,0,0,9,108,117
2022-03-13,Nevada,0.95,8,57,2,1,26,108,134
2022-03-20,Nevada,0.5,1,30,0,0,17,108,125
2022-03-20,Nevada,0.05,0,19,0,0,9,108,117
2022-03-20,Nevada,0.95,6,42,2,1,26,108,134
2022-03-27,Nevada,0.5,1,26,0,0,17,108,125
2022-03-27,Nevada,0.05,0,17,0,0,9,108,117
2022-03-27,Nevada,0.95,4,38,1,1,26,108,134
2022-04-03,Nevada,0.5,1,27,0,0,17,108,125
2022-04-03,Nevada,0.05,0,18,0,0,9,108,117
2022-04-03,Nevada,0.95,4,39,1,1,27,108,135
2022-04-10,Nevada,0.5,1,32,0,0,17,108,125
2022-04-10,Nevada,0.05,0,22,0,0,9,108,117
2022-04-10,Nevada,0.95,4,45,1,1,27,108,135
2022-04-17,Nevada,0.5,1,40,0,0,17,108,125
2022-04-17,Nevada,0.05,0,29,0,0,9,108,117
2022-04-17,Nevada,0.95,4,53,1,1,27,108,135
2022-04-24,Nevada,0.5,1,53,0,0,17,108,125
2022-04-24,Nevada,0.05,0,40,0,0,9,108,117
2022-04-24,Nevada,0.95,4,68,1,1,27,108,135
2022-05-01,Nevada,0.5,1,73,0,0,17,108,125
2022-05-01,Nevada,0.05,0,58,0,0,9,108,117
2022-05-01,Nevada,0.95,5,92,1,1,27,108,135
2022-05-08,Nevada,0.5,2,98.5,0,0,17,108,125
2022-05-08,Nevada,0.05,0,81,0,0,10,108,118
2022-05-08,Nevada,0.95,6,120,1,1,27,108,135
2022-05-15,Nevada,0.5,3,131,0,0,18,108,126
2022-05-15,Nevada,0.05,0,110,0,0,10,108,118
2022-05-15,Nevada,0.95,8,155,2,1,27,108,135
2022-05-22,Nevada,0.5,3,154,0,0,18,108,126
2022-05-22,Nevada,0.05,0,131,0,0,10,108,118
2022-05-22,Nevada,0.95,10,180,2,1,28,108,136
2022-05-29,Nevada,0.5,4,200,0,0,18,108,126
2022-05-29,Nevada,0.05,1,173,0,0,10,108,118
2022-05-29,Nevada,0.95,11,229,2,1,28,108,136
2022-06-05,Nevada,0.5,6,237,1,0,19,108,127
2022-06-05,Nevada,0.05,1,207,0,0,10,108,118
2022-06-05,Nevada,0.95,14,270,3,2,29,108,137
2022-06-12,Nevada,0.5,6,195,1,0,19,108,127
2022-06-12,Nevada,0.05,1,170,0,0,11,108,119
2022-06-12,Nevada,0.95,14,223,3,2,29,108,137
2022-06-19,Nevada,0.5,6,185,1,0,19,108,127
2022-06-19,Nevada,0.05,1,159,0,0,11,108,119
2022-06-19,Nevada,0.95,13,213,3,2,30,108,138
2022-06-26,Nevada,0.5,6,186,1,0,20,108,128
2022-06-26,Nevada,0.05,1,161,0,0,11.949999999999932,108,119.94999999999993
2022-06-26,Nevada,0.95,13,214,3,2,30,108,138
2022-07-03,Nevada,0.5,6,197,1,0,20,108,128
2022-07-03,Nevada,0.05,1,170,0,0,12,108,120
2022-07-03,Nevada,0.95,13,226,3,2,31,108,139
2022-07-10,Nevada,0.5,6,187,1,0,21,108,129
2022-07-10,Nevada,0.05,1,162,0,0,12,108,120
2022-07-10,Nevada,0.95,13,214,3,2,31,108,139
2022-07-17,Nevada,0.5,5,166,1,0,21,108,129
2022-07-17,Nevada,0.05,1,142,0,0,12,108,120
2022-07-17,Nevada,0.95,13,191,3,2,32,108,140
2022-07-24,Nevada,0.5,4,129,0,0,21,108,129
2022-07-24,Nevada,0.05,1,109,0,0,13,108,121
2022-07-24,Nevada,0.95,11,151,2,2,32,108,140
2022-07-31,Nevada,0.5,3,108,0,0,22,108,130
2022-07-31,Nevada,0.05,0,88,0,0,13,108,121
2022-07-31,Nevada,0.95,9,129,2,2,33,108,141
2022-08-07,Nevada,0.5,3,101,0,0,22,108,130
2022-08-07,Nevada,0.05,0,83,0,0,13,108,121
2022-08-07,Nevada,0.95,9,121,2,1,33,108,141
2022-08-14,Nevada,0.5,2,99,0,0,22,108,130
2022-08-14,Nevada,0.05,0,80,0,0,13,108,121
2022-08-14,Nevada,0.95,8,118,2,1,34,108,142
2022-08-21,Nevada,0.5,2,100,0,0,23,108,131
2022-08-21,Nevada,0.05,0,83,0,0,13,108,121
2022-08-21,Nevada,0.95,8,120,2,1,34,108,142
2022-08-28,Nevada,0.5,2,105,0,0,23,108,131
2022-08-28,Nevada,0.05,0,86,0,0,14,108,122
2022-08-28,Nevada,0.95,8,125,2,1,34,108,142
2022-09-04,Nevada,0.5,2,96,0,0,23,108,131
2022-09-04,Nevada,0.05,0,77,0,0,14,108,122
2022-09-04,Nevada,0.95,8,117,2,1,34,108,142
2022-09-11,Nevada,0.5,2,88,0,0,23,108,131
2022-09-11,Nevada,0.05,0,68,0,0,14,108,122
2022-09-11,Nevada,0.95,8,112,2,1,35,108,143
2022-09-18,Nevada,0.5,2,82,0,0,23,108,131
2022-09-18,Nevada,0.05,0,61,0,0,14,108,122
2022-09-18,Nevada,0.95,7,109,2,1,35,108,143
2022-09-25,Nevada,0.5,2,77,0,0,24,108,132
2022-09-25,Nevada,0.05,0,55,0,0,14,108,122
2022-09-25,Nevada,0.95,7,107,2,1,35,108,143
2022-10-02,Nevada,0.5,2,73,0,0,24,108,132
2022-10-02,Nevada,0.05,0,49,0,0,14,108,122
2022-10-02,Nevada,0.95,6,106,1,1,35,108,143
2022-10-09,Nevada,0.5,2,68,0,0,24,108,132
2022-10-09,Nevada,0.05,0,44,0,0,15,108,123
2022-10-09,Nevada,0.95,6,105,1,1,35.04999999999927,108,143.04999999999927
2022-10-16,Nevada,0.5,2,65,0,0,24,108,132
2022-10-16,Nevada,0.05,0,39,0,0,15,108,123
2022-10-16,Nevada,0.95,6,104,1,1,36,108,144
2022-10-23,Nevada,0.5,1,61,0,0,24,108,132
2022-10-23,Nevada,0.05,0,35,0,0,15,108,123
2022-10-23,Nevada,0.95,6,104,1,1,36,108,144
2022-10-30,Nevada,0.5,1,58,0,0,24,108,132
2022-10-30,Nevada,0.05,0,32,0,0,15,108,123
2022-10-30,Nevada,0.95,6,103,1,1,36,108,144
2022-11-06,Nevada,0.5,1,56,0,0,25,108,133
2022-11-06,Nevada,0.05,0,29,0,0,15,108,123
2022-11-06,Nevada,0.95,6,103,1,1,36,108,144
2022-11-13,Nevada,0.5,1,53,0,0,25,108,133
2022-11-13,Nevada,0.05,0,26,0,0,15,108,123
2022-11-13,Nevada,0.95,5,103,1,1,36,108,144
2022-11-20,Nevada,0.5,1,51,0,0,25,108,133
2022-11-20,Nevada,0.05,0,24,0,0,15,108,123
2022-11-20,Nevada,0.95,5,104,1,1,37,108,145
2022-11-27,Nevada,0.5,1,49,0,0,25,108,133
2022-11-27,Nevada,0.05,0,21.949999999999932,0,0,15.949999999999932,108,123.94999999999993
2022-11-27,Nevada,0.95,5,104,1,1,37,108,145
2021-12-19,Orange,0.5,209,3217.5,52,19,19,5961,5980
2021-12-19,Orange,0.05,166,404,38,7,7,5961,5968
2021-12-19,Orange,0.95,256,11466.399999999994,66,39.04999999999927,39.04999999999927,5961,6000.049999999999
2021-12-26,Orange,0.5,309,5883.5,58,20,41,5961,6002
2021-12-26,Orange,0.05,255,691.8999999999999,44,7,20,5961,5981
2021-12-26,Orange,0.95,373,21024.149999999983,74,42,69,5961,6030
2022-01-02,Orange,0.5,558,12335.5,89,31,74,5961,6035
2022-01-02,Orange,0.05,475,1487.7499999999998,70,11,42,5961,6003
2022-01-02,Orange,0.95,650,43530.69999999999,109,62,114,5961,6075
2022-01-09,Orange,0.5,931,19909.5,142,57,133,5961,6094
2022-01-09,Orange,0.05,801,2435.95,116,22,82,5961,6043
2022-01-09,Orange,0.95,1075,71779.79999999994,171,111,200,5961,6161
2022-01-16,Orange,0.5,1193,22845.5,191,90,228,5961,6189
2022-01-16,Orange,0.05,1027,2628.8,160,37,145,5961,6106
2022-01-16,Orange,0.95,1369,81029.14999999994,227,176,334,5961,6295
2022-01-23,Orange,0.5,1155,18788,201,108,341,5961,6302
2022-01-23,Orange,0.05,998,2292.6499999999996,167,44,227,5961,6188
2022-01-23,Orange,0.95,1326,67916.14999999997,237,209,483.0499999999993,5961,6444.049999999999
2022-01-30,Orange,0.5,919,12759.5,174,99,446,5961,6407
2022-01-30,Orange,0.05,793,1591.9,144,40,306,5961,6267
2022-01-30,Orange,0.95,1057,46605.34999999998,207,194,615,5961,6576
2022-02-06,Orange,0.5,663,8099.5,135,79,531,5961,6492
2022-02-06,Orange,0.05,568,970.7499999999997,110,32,373,5961,6334
2022-02-06,Orange,0.95,767,29323.29999999998,162,150,713,5961,6674
2022-02-13,Orange,0.5,465,5222,100,56,591,5961,6552
2022-02-13,Orange,0.05,395,621.8499999999998,80,22,426,5961,6387
2022-02-13,Orange,0.95,541,19316.249999999996,121,111,781,5961,6742
2022-02-20,Orange,0.5,327,3685.5,73,40,634,5961,6595
2022-02-20,Orange,0.05,274,453,57,16,461,5961,6422
2022-02-20,Orange,0.95,387,13194.349999999995,91,77,826,5961,6787
2022-02-27,Orange,0.5,237,2735,53,28,666,5961,6627
2022-02-27,Orange,0.05,193,342,40,11,489,5961,6450
2022-02-27,Orange,0.95,285,9910.549999999992,68,57,859,5961,6820
2022-03-06,Orange,0.5,179,2100,40,21,688,5961,6649
2022-03-06,Orange,0.05,144,267.89999999999986,29,7,510,5961,6471
2022-03-06,Orange,0.95,219,7608.049999999999,53,42,882.0499999999993,5961,6843.049999999999
2022-03-13,Orange,0.5,141,1751,31,16,704,5961,6665
2022-03-13,Orange,0.05,110,211,21,5,526,5961,6487
2022-03-13,Orange,0.95,175,6329.249999999996,42,32.04999999999927,902,5961,6863
2022-03-20,Orange,0.5,113,1477.5,24,12,717,5961,6678
2022-03-20,Orange,0.05,86,187,16,4,538,5961,6499
2022-03-20,Orange,0.95,143,5290.199999999997,34,26,916,5961,6877
2022-03-27,Orange,0.5,91,1226,19,10,728,5961,6689
2022-03-27,Orange,0.05,68,150,12,3,549,5961,6510
2022-03-27,Orange,0.95,119,4405.149999999998,28,21,928,5961,6889
2022-04-03,Orange,0.5,77,1096,16,8,737,5961,6698
2022-04-03,Orange,0.05,56,134.94999999999993,9,2,558.9499999999999,5961,6519.95
2022-04-03,Orange,0.95,101,3923.149999999998,23,18,936,5961,6897
2022-04-10,Orange,0.5,69,1102.5,13,7,744,5961,6705
2022-04-10,Orange,0.05,50,141,8,2,565.9499999999999,5961,6526.95
2022-04-10,Orange,0.95,91,3949.0499999999993,20,16,943,5961,6904
2022-04-17,Orange,0.5,68,1183.5,12,6,751,5961,6712
2022-04-17,Orange,0.05,49,153.94999999999993,7,1,572,5961,6533
2022-04-17,Orange,0.95,90,4318.399999999994,19,14,950,5961,6911
2022-04-24,Orange,0.5,72,1364.5,12,6,758,5961,6719
2022-04-24,Orange,0.05,51,162.94999999999993,6,2,577,5961,6538
2022-04-24,Orange,0.95,95,4913.0999999999985,19,14,958.0499999999993,5961,6919.049999999999
2022-05-01,Orange,0.5,82,1645,13,7,765,5961,6726
2022-05-01,Orange,0.05,60,197.94999999999993,7,2,584,5961,6545
2022-05-01,Orange,0.95,105,6031.0999999999985,19,15,966,5961,6927
2022-05-08,Orange,0.5,94,1956,14,8,774,5961,6735
2022-05-08,Orange,0.05,70,240.94999999999993,8,2,591,5961,6552
2022-05-08,Orange,0.95,119,7131.69999999999,21,17,975,5961,6936
2022-05-15,Orange,0.5,104,2223,15,9,784,5961,6745
2022-05-15,Orange,0.05,80,263.94999999999993,9,3,602,5961,6563
2022-05-15,Orange,0.95,133,7886.149999999998,23,20,986,5961,6947
2022-05-22,Orange,0.5,117,2551,17,10,794,5961,6755
2022-05-22,Orange,0.05,90,312.94999999999993,10,3,610.9499999999999,5961,6571.95
2022-05-22,Orange,0.95,146,9130.199999999997,24,22,997.0499999999993,5961,6958.049999999999
2022-05-29,Orange,0.5,134.5,2988,19,11,806,5961,6767
2022-05-29,Orange,0.05,105,361.94999999999993,12,4,622,5961,6583
2022-05-29,Orange,0.95,167,11188.69999999999,27,24,1011,5961,6972
2022-06-05,Orange,0.5,157,3647,21,13,820,5961,6781
2022-06-05,Orange,0.05,125,466.89999999999986,14,4,635.9499999999999,5961,6596.95
2022-06-05,Orange,0.95,194,13042.599999999991,30,28,1027,5961,6988
2022-06-12,Orange,0.5,179,4047,24,15,837,5961,6798
2022-06-12,Orange,0.05,143,504,16,5,649,5961,6610
2022-06-12,Orange,0.95,219.04999999999927,14111.149999999998,34,32,1044,5961,7005
2022-06-19,Orange,0.5,192,4194.5,26,17,856,5961,6817
2022-06-19,Orange,0.05,155,518.9499999999999,18,6,667.9499999999999,5961,6628.95
2022-06-19,Orange,0.95,233,15172,36,36,1064,5961,7025
2022-06-26,Orange,0.5,205,4531.5,28,18,874,5961,6835
2022-06-26,Orange,0.05,165.94999999999993,548.9499999999999,19,6,685,5961,6646
2022-06-26,Orange,0.95,247,16765.199999999997,38,37,1084,5961,7045
2022-07-03,Orange,0.5,232,5280.5,31,20,896,5961,6857
2022-07-03,Orange,0.05,189,639.8499999999998,21,7,705,5961,6666
2022-07-03,Orange,0.95,278,19206.1,42,41,1107,5961,7068
2022-07-10,Orange,0.5,266,6025.5,35,23,919,5961,6880
2022-07-10,Orange,0.05,219,716.8499999999998,25,8,727,5961,6688
2022-07-10,Orange,0.95,318,22016.69999999999,47,47,1134,5961,7095
2022-07-17,Orange,0.5,290,6421.5,39,26,946.5,5961,6907.5
2022-07-17,Orange,0.05,240,803.7499999999997,28,10,752,5961,6713
2022-07-17,Orange,0.95,346,22926.799999999974,52,52,1165,5961,7126
2022-07-24,Orange,0.5,298,6484.5,40,27,976,5961,6937
2022-07-24,Orange,0.05,246,786,29,10,779,5961,6740
2022-07-24,Orange,0.95,354,23069.099999999984,53,55,1199,5961,7160
2022-07-31,Orange,0.5,296,6378,41,28,1007,5961,6968
2022-07-31,Orange,0.05,244,763.9499999999999,29,11,803.9499999999999,5961,6764.95
2022-07-31,Orange,0.95,351,22537.249999999996,53,57,1232,5961,7193
2022-08-07,Orange,0.5,289,6127,39,28,1037,5961,6998
2022-08-07,Orange,0.05,237,791,29,10,831,5961,6792
2022-08-07,Orange,0.95,346,22527.149999999998,52,56,1263,5961,7224
2022-08-14,Orange,0.5,277,5774.5,38,27,1066,5961,7027
2022-08-14,Orange,0.05,227,754.7999999999997,27,10,856,5961,6817
2022-08-14,Orange,0.95,331,20403.99999999997,51,55,1295,5961,7256
