date,county,quantile,hosp_census_with_covid,cases,icu,death,cum_death,prev_cum_est_deaths,total_cum_death,Rt
2022-11-28,Inyo,0.5,0,18,0,0,0,60,60,1.155706597686375
2022-11-28,Inyo,0.05,0,4,0,0,0,60,60,1.155706597686375
2022-11-28,Inyo,0.95,4,89.04999999999927,1,1,1,60,61,1.155706597686375
2022-12-05,Inyo,0.5,0,24,0,0,0,60,60,1.147196570647561
2022-12-05,Inyo,0.05,0,4,0,0,0,60,60,1.147196570647561
2022-12-05,Inyo,0.95,6,140,1,1,1,60,61,1.147196570647561
2022-12-12,Inyo,0.5,0,31,0,0,0,60,60,1.1252090299083248
2022-12-12,Inyo,0.05,0,4,0,0,0,60,60,1.1252090299083248
2022-12-12,Inyo,0.95,7,195,1,1,2,60,62,1.1252090299083248
2022-12-19,Inyo,0.5,1,39,0,0,0,60,60,1.1031274491654557
2022-12-19,Inyo,0.05,0,4,0,0,0,60,60,1.1031274491654557
2022-12-19,Inyo,0.95,9,222.04999999999927,2,1,2,60,62,1.1031274491654557
2022-12-26,Inyo,0.5,1,49,0,0,0,60,60,1.080419752458229
2022-12-26,Inyo,0.05,0,5,0,0,0,60,60,1.080419752458229
2022-12-26,Inyo,0.95,10,214,2,1,3,60,63,1.080419752458229
2023-01-02,Inyo,0.5,1,58,0,0,1,60,61,1.0600168459839234
2023-01-02,Inyo,0.05,0,5,0,0,0,60,60,1.0600168459839234
2023-01-02,Inyo,0.95,10,182,2,1,4,60,64,1.0600168459839234
2023-01-09,Inyo,0.5,1,66,0,0,1,60,61,1.0391836511980799
2023-01-09,Inyo,0.05,0,5,0,0,0,60,60,1.0391836511980799
2023-01-09,Inyo,0.95,11,160,3,1,5,60,65,1.0391836511980799
2023-01-16,Inyo,0.5,1,71,0,0,1,60,61,1.0264537310405326
2023-01-16,Inyo,0.05,0,6,0,0,0,60,60,1.0264537310405326
2023-01-16,Inyo,0.95,10,142,2,1,5,60,65,1.0264537310405326
2023-01-23,Inyo,0.5,1,67,0,0,1,60,61,1.0109576374680627
2023-01-23,Inyo,0.05,0,6,0,0,0,60,60,1.0109576374680627
2023-01-23,Inyo,0.95,10,128,2,1,6,60,66,1.0109576374680627
2022-11-07,Kern,0.5,21,385,3,1,1,2422,2423,0.9426078358113468
2022-11-07,Kern,0.05,11,106,1,0,0,2422,2422,0.9426078358113468
2022-11-07,Kern,0.95,36,1014,7,5,5,2422,2427,0.9426078358113468
2022-11-14,Kern,0.5,20,371,3,1,3,2422,2425,0.9460072638076515
2022-11-14,Kern,0.05,10,100,1,0,0,2422,2422,0.9460072638076515
2022-11-14,Kern,0.95,36,1014,7,5,8,2422,2430,0.9460072638076515
2022-11-21,Kern,0.5,20,350,3,1,5,2422,2427,0.9492133906912184
2022-11-21,Kern,0.05,7,86,0,0,1,2422,2423,0.9492133906912184
2022-11-21,Kern,0.95,37,1008.0499999999993,7,5,10,2422,2432,0.9492133906912184
2022-11-28,Kern,0.5,19,336.5,3,1,6,2422,2428,0.9525201113638266
2022-11-28,Kern,0.05,6,78,0,0,2,2422,2424,0.9525201113638266
2022-11-28,Kern,0.95,39,1051.0999999999985,7,5,13,2422,2435,0.9525201113638266
2022-12-05,Kern,0.5,19,326,3,1,8,2422,2430,0.9557497860384065
2022-12-05,Kern,0.05,5,74,0,0,2,2422,2424,0.9557497860384065
2022-12-05,Kern,0.95,41,1103,7,5,15.049999999999272,2422,2437.0499999999993,0.9557497860384065
2022-12-12,Kern,0.5,18,313.5,3,1,9,2422,2431,0.9587526926743333
2022-12-12,Kern,0.05,5,64,0,0,3,2422,2425,0.9587526926743333
2022-12-12,Kern,0.95,44,1148,8,5,18,2422,2440,0.9587526926743333
2022-12-19,Kern,0.5,17,311,2,1,10,2422,2432,0.9615653050290907
2022-12-19,Kern,0.05,4,57,0,0,4,2422,2426,0.9615653050290907
2022-12-19,Kern,0.95,47,1217.1499999999978,8,5,21,2422,2443,0.9615653050290907
2022-12-26,Kern,0.5,16,293,2,1,12,2422,2434,0.9642418479967301
2022-12-26,Kern,0.05,3,50,0,0,4,2422,2426,0.9642418479967301
2022-12-26,Kern,0.95,51,1278.0499999999993,9,5,23.049999999999272,2422,2445.0499999999993,0.9642418479967301
2023-01-02,Kern,0.5,16,288,2,1,13,2422,2435,0.9669361595925857
2023-01-02,Kern,0.05,3,47,0,0,5,2422,2427,0.9669361595925857
2023-01-02,Kern,0.95,54,1332.0999999999985,9,5,27,2422,2449,0.9669361595925857
2023-01-09,Kern,0.5,15,280,2,1,14,2422,2436,0.9695660266001642
2023-01-09,Kern,0.05,2,42,0,0,5,2422,2427,0.9695660266001642
2023-01-09,Kern,0.95,59,1457.0499999999993,10,5,30,2422,2452,0.9695660266001642
2023-01-16,Kern,0.5,15,277,2,1,16,2422,2438,0.9720321505766056
2023-01-16,Kern,0.05,2,38,0,0,6,2422,2428,0.9720321505766056
2023-01-16,Kern,0.95,63,1523.0499999999993,10,6,34,2422,2456,0.9720321505766056
2023-01-23,Kern,0.5,15,273,2,1,17,2422,2439,0.9744661015595012
2023-01-23,Kern,0.05,2,33,0,0,6,2422,2428,0.9744661015595012
2023-01-23,Kern,0.95,67,1642.1499999999978,11,6,38,2422,2460,0.9744661015595012
2022-11-07,Kings,0.5,3,324,0,0,0,459,459,1.801400390984885
2022-11-07,Kings,0.05,1,269,0,0,0,459,459,1.801400390984885
2022-11-07,Kings,0.95,10,401,2,1,1,459,460,1.801400390984885
2022-11-14,Kings,0.5,5,486,0,0,0,459,459,1.7889992257449339
2022-11-14,Kings,0.05,2,383,0,0,0,459,459,1.7889992257449339
2022-11-14,Kings,0.95,14,642,3,2,2,459,461,1.7889992257449339
2022-11-21,Kings,0.5,9,723,1,0,1,459,460,1.7620437746501012
2022-11-21,Kings,0.05,3,534,0,0,0,459,459,1.7620437746501012
2022-11-21,Kings,0.95,19,1021,3,2,3,459,462,1.7620437746501012
2022-11-28,Kings,0.5,13,1051.5,1,1,2,459,461,1.7164549136203697
2022-11-28,Kings,0.05,5,736,0,0,0,459,459,1.7164549136203697
2022-11-28,Kings,0.95,28,1560,5,3,5,459,464,1.7164549136203697
2022-12-05,Kings,0.5,19,1480,2,1,3,459,462,1.6435883141540746
2022-12-05,Kings,0.05,7,998,0,0,0,459,459,1.6435883141540746
2022-12-05,Kings,0.95,40,2271,7,4,7,459,466,1.6435883141540746
2022-12-12,Kings,0.5,27,1978,3,1,5,459,464,1.547955284439215
2022-12-12,Kings,0.05,11,1317,0,0,1,459,460,1.547955284439215
2022-12-12,Kings,0.95,54,3017.0999999999985,9,5,10,459,469,1.547955284439215
2022-12-19,Kings,0.5,34,2484,3,2,7,459,466,1.4250742028697665
2022-12-19,Kings,0.05,15,1683.9499999999998,0,0,2,459,461,1.4250742028697665
2022-12-19,Kings,0.95,69,3646.0999999999985,11,6,14,459,473,1.4250742028697665
2022-12-26,Kings,0.5,43,2884,4,3,10,459,469,1.2889422982208163
2022-12-26,Kings,0.05,19,2044,0,0,4,459,463,1.2889422982208163
2022-12-26,Kings,0.95,83,3911.0499999999993,14,8,19,459,478,1.2889422982208163
2023-01-02,Kings,0.5,50,3054,5,3,13,459,472,1.151894648279891
2023-01-02,Kings,0.05,25,2355,1,0,6,459,465,1.151894648279891
2023-01-02,Kings,0.95,93,3793,16,9,25,459,484,1.151894648279891
2023-01-09,Kings,0.5,52,2993,5,4,17,459,476,1.027751623969984
2023-01-09,Kings,0.05,27,2492.95,1,0,8,459,467,1.027751623969984
2023-01-09,Kings,0.95,96,3526,17,9,31,459,490,1.027751623969984
2023-01-16,Kings,0.5,54,2774.5,6,4,21,459,480,0.9278395014429193
2023-01-16,Kings,0.05,28,2291.95,1,0,10,459,469,0.9278395014429193
2023-01-16,Kings,0.95,95.04999999999927,3296,17,10,38,459,497,0.9278395014429193
2023-01-23,Kings,0.5,53,2474,6,4,26,459,485,0.8552948765583968
2023-01-23,Kings,0.05,27,1949,1,1,13,459,472,0.8552948765583968
2023-01-23,Kings,0.95,91,3098,16,9,44,459,503,0.8552948765583968
2022-11-07,Lake,0.5,4,200,1,0,0,147,147,1.7028572684344878
2022-11-07,Lake,0.05,0,153,0,0,0,147,147,1.7028572684344878
2022-11-07,Lake,0.95,16,260,3,1,1,147,148,1.7028572684344878
2022-11-14,Lake,0.5,8,462,2,0,1,147,148,1.6125745292611633
2022-11-14,Lake,0.05,0,341,0,0,0,147,147,1.6125745292611633
2022-11-14,Lake,0.95,33,648,5,2,3,147,150,1.6125745292611633
2022-11-21,Lake,0.5,18,927,4,1,2,147,149,1.4271526307897906
2022-11-21,Lake,0.05,1.9499999999999318,673,0.9499999999999318,0,0,147,147,1.4271526307897906
2022-11-21,Lake,0.95,67,1320,9,4,6,147,153,1.4271526307897906
2022-11-28,Lake,0.5,29,1426,6,3,5,147,152,1.1605747653861123
2022-11-28,Lake,0.05,3,1099.9499999999998,2,0,1,147,148,1.1605747653861123
2022-11-28,Lake,0.95,111,1885,14,7,11,147,158,1.1605747653861123
2022-12-05,Lake,0.5,34,1519,8,4,9,147,156,0.9093567232659492
2022-12-05,Lake,0.05,5,1246,3,0,3,147,150,0.9093567232659492
2022-12-05,Lake,0.95,123.04999999999927,1851,17,10,18,147,165,0.9093567232659492
2022-12-12,Lake,0.5,29,1165,7,4,14,147,161,0.756679789435768
2022-12-12,Lake,0.05,3,879,2,1,6,147,153,0.756679789435768
2022-12-12,Lake,0.95,109,1592,16,10,25,147,172,0.756679789435768
2022-12-19,Lake,0.5,21,760,6,4,18,147,165,0.6995141907462609
2022-12-19,Lake,0.05,2,523,1,0,8,147,155,0.6995141907462609
2022-12-19,Lake,0.95,79,1161.0499999999993,12,9,31,147,178,0.6995141907462609
2022-12-26,Lake,0.5,14,479,4,2,21,147,168,0.7039257057172122
2022-12-26,Lake,0.05,1,320,1,0,10,147,157,0.7039257057172122
2022-12-26,Lake,0.95,53,774.0499999999993,9,7,35,147,182,0.7039257057172122
2023-01-02,Lake,0.5,8,314,2,2,23,147,170,0.7367418575534641
2023-01-02,Lake,0.05,0,212,0,0,12,147,159,0.7367418575534641
2023-01-02,Lake,0.95,36,513,6,5,37,147,184,0.7367418575534641
2023-01-09,Lake,0.5,6,224,2,1,24,147,171,0.7850840871622384
2023-01-09,Lake,0.05,0,154,0,0,12,147,159,0.7850840871622384
2023-01-09,Lake,0.95,26,355.0499999999993,5,4,39,147,186,0.7850840871622384
2023-01-16,Lake,0.5,4,172,1,1,25,147,172,0.8408046262702458
2023-01-16,Lake,0.05,0,122,0,0,13,147,160,0.8408046262702458
2023-01-16,Lake,0.95,20,262.0499999999993,4,3,40,147,187,0.8408046262702458
2023-01-23,Lake,0.5,4,144,1,0,25,147,172,0.8979301577102978
2023-01-23,Lake,0.05,0,105,0,0,13,147,160,0.8979301577102978
2023-01-23,Lake,0.95,16,211,3,2,41,147,188,0.8979301577102978
2022-11-07,Lassen,0.5,0,28,0,0,0,63,63,1.1860618375391656
2022-11-07,Lassen,0.05,0,9,0,0,0,63,63,1.1860618375391656
2022-11-07,Lassen,0.95,2,69,0,0,0,63,63,1.1860618375391656
2022-11-14,Lassen,0.5,0,39,0,0,0,63,63,1.1833406475102874
2022-11-14,Lassen,0.05,0,11,0,0,0,63,63,1.1833406475102874
2022-11-14,Lassen,0.95,3,106.04999999999927,0,1,1,63,64,1.1833406475102874
2022-11-21,Lassen,0.5,1,52,0,0,0,63,63,1.175439044899661
2022-11-21,Lassen,0.05,0,14,0,0,0,63,63,1.175439044899661
2022-11-21,Lassen,0.95,4,173,0,1,1,63,64,1.175439044899661
2022-11-28,Lassen,0.5,1,69,0,0,0,63,63,1.1623937312266874
2022-11-28,Lassen,0.05,0,16,0,0,0,63,63,1.1623937312266874
2022-11-28,Lassen,0.95,5,263,0,1,2,63,65,1.1623937312266874
2022-12-05,Lassen,0.5,1,89,0,0,0,63,63,1.142454561881172
2022-12-05,Lassen,0.05,0,19,0,0,0,63,63,1.142454561881172
2022-12-05,Lassen,0.95,7,359,0,1,2,63,65,1.142454561881172
2022-12-12,Lassen,0.5,2,111,0,0,0,63,63,1.1157588723662308
2022-12-12,Lassen,0.05,0,23,0,0,0,63,63,1.1157588723662308
2022-12-12,Lassen,0.95,9,452,0,1,3,63,66,1.1157588723662308
2022-12-19,Lassen,0.5,2,133,0,0,1,63,64,1.0849558881989902
2022-12-19,Lassen,0.05,0,27,0,0,0,63,63,1.0849558881989902
2022-12-19,Lassen,0.95,9,499.0499999999993,0,2,4,63,67,1.0849558881989902
2022-12-26,Lassen,0.5,2,153,0,0,1,63,64,1.0579171877880582
2022-12-26,Lassen,0.05,0,30,0,0,0,63,63,1.0579171877880582
2022-12-26,Lassen,0.95,10,489,0,2,5,63,68,1.0579171877880582
2023-01-02,Lassen,0.5,2,160,0,0,1,63,64,1.0332497710106825
2023-01-02,Lassen,0.05,0,33,0,0,0,63,63,1.0332497710106825
2023-01-02,Lassen,0.95,9,459,0,2,5,63,68,1.0332497710106825
2023-01-09,Lassen,0.5,2,161,0,0,2,63,65,1.0046674877911874
2023-01-09,Lassen,0.05,0,37,0,0,0,63,63,1.0046674877911874
2023-01-09,Lassen,0.95,9,409,0,2,6,63,69,1.0046674877911874
2023-01-16,Lassen,0.5,2,151,0,0,2,63,65,0.9787104063690901
2023-01-16,Lassen,0.05,0,40,0,0,0,63,63,0.9787104063690901
2023-01-16,Lassen,0.95,8,365,0,2,7,63,70,0.9787104063690901
2023-01-23,Lassen,0.5,2,138,0,0,2,63,65,0.9561690240256266
2023-01-23,Lassen,0.05,0,41,0,0,0,63,63,0.9561690240256266
2023-01-23,Lassen,0.95,7,318,0,2,8,63,71,0.9561690240256266
2022-11-07,Los Angeles,0.5,367,10180.5,41,46,46,33937,33983,0.9462210508117457
2022-11-07,Los Angeles,0.05,299,2845.9500000000003,29,23,23,33937,33960,0.9462210508117457
2022-11-07,Los Angeles,0.95,437,25827.199999999997,54,79,79,33937,34016,0.9462210508117457
2022-11-14,Los Angeles,0.5,352,9941.5,39,44,92,33937,34029,0.9520262229120531
2022-11-14,Los Angeles,0.05,279,2797.85,27,22,56,33937,33993,0.9520262229120531
2022-11-14,Los Angeles,0.95,432,24621.399999999994,53,76,138,33937,34075,0.9520262229120531
2022-11-21,Los Angeles,0.5,341,9459.5,38,42,136,33937,34073,0.9576011426576895
2022-11-21,Los Angeles,0.05,257,2635.85,25,21,90,33937,34027,0.9576011426576895
2022-11-21,Los Angeles,0.95,430,23996.1,52,74,193.04999999999927,33937,34130.05,0.9576011426576895
2022-11-28,Los Angeles,0.5,332,9275,37,41,179,33937,34116,0.9629572689812925
2022-11-28,Los Angeles,0.05,239.94999999999993,2433.95,24,20,125,33937,34062,0.9629572689812925
2022-11-28,Los Angeles,0.95,430,24504.349999999995,52,74,248,33937,34185,0.9629572689812925
2022-12-05,Los Angeles,0.5,323,8950.5,36,40,220,33937,34157,0.9680012439138184
2022-12-05,Los Angeles,0.05,222,2459.85,22,19,156,33937,34093,0.9680012439138184
2022-12-05,Los Angeles,0.95,433,23737.199999999997,51,72,302,33937,34239,0.9680012439138184
2022-12-12,Los Angeles,0.5,316,8906.5,35,39,261.5,33937,34198.5,0.972767654051913
2022-12-12,Los Angeles,0.05,209,2439.85,21,18,186,33937,34123,0.972767654051913
2022-12-12,Los Angeles,0.95,434,23388.149999999998,51,71,357,33937,34294,0.972767654051913
2022-12-19,Los Angeles,0.5,309,8574.5,34,38,301,33937,34238,0.9771645750635545
2022-12-19,Los Angeles,0.05,196,2464.8999999999996,20,17,214,33937,34151,0.9771645750635545
2022-12-19,Los Angeles,0.95,442,22953.74999999999,52,70,409,33937,34346,0.9771645750635545
2022-12-26,Los Angeles,0.5,302,8590.5,33,37,340,33937,34277,0.9812731300803992
2022-12-26,Los Angeles,0.05,184,2290,18,16,240,33937,34177,0.9812731300803992
2022-12-26,Los Angeles,0.95,444,23680.199999999983,52,71,464.0499999999993,33937,34401.05,0.9812731300803992
2023-01-02,Los Angeles,0.5,299,8558.5,33,37,380,33937,34317,0.9853439043012797
2023-01-02,Los Angeles,0.05,172,2227.95,17,15,265,33937,34202,0.9853439043012797
2023-01-02,Los Angeles,0.95,452.0499999999993,23287.399999999994,53,72,518,33937,34455,0.9853439043012797
2023-01-09,Los Angeles,0.5,295,8447.5,33,36,417,33937,34354,0.9891490965545443
2023-01-09,Los Angeles,0.05,165,2133.5499999999993,17,15,288,33937,34225,0.9891490965545443
2023-01-09,Los Angeles,0.95,460,23855.199999999997,53,72,574,33937,34511,0.9891490965545443
2023-01-16,Los Angeles,0.5,292,8157.5,32,36,455,33937,34392,0.9925962423650381
2023-01-16,Los Angeles,0.05,156,2124.8999999999996,16,14,309,33937,34246,0.9925962423650381
2023-01-16,Los Angeles,0.95,465,23153.199999999997,54,72,631,33937,34568,0.9925962423650381
2023-01-23,Los Angeles,0.5,289,8027.5,32,35.5,493,33937,34430,0.9957349774937587
2023-01-23,Los Angeles,0.05,147,2019.9499999999998,15,14,330,33937,34267,0.9957349774937587
2023-01-23,Los Angeles,0.95,474,23889.599999999977,55,74,689,33937,34626,0.9957349774937587
2022-11-07,Madera,0.5,3,176,0,0,0,371,371,1.6209234339009968
2022-11-07,Madera,0.05,0,141,0,0,0,371,371,1.6209234339009968
2022-11-07,Madera,0.95,9,230,2,1,1,371,372,1.6209234339009968
2022-11-14,Madera,0.5,5,237,1,0,0,371,371,1.6201676562995715
2022-11-14,Madera,0.05,1,182,0,0,0,371,371,1.6201676562995715
2022-11-14,Madera,0.95,11,344.0499999999993,3,1,2,371,373,1.6201676562995715
2022-11-21,Madera,0.5,7,315,1,0,1,371,372,1.6151641891549624
2022-11-21,Madera,0.05,2,234,0,0,0,371,371,1.6151641891549624
2022-11-21,Madera,0.95,14,513,3,2,3,371,374,1.6151641891549624
2022-11-28,Madera,0.5,10,416,2,0,1,371,372,1.6043330948503065
2022-11-28,Madera,0.05,3,297,0,0,0,371,371,1.6043330948503065
2022-11-28,Madera,0.95,19,749,4,2,4,371,375,1.6043330948503065
2022-12-05,Madera,0.5,12,548,2,0,2,371,373,1.5868893399691597
2022-12-05,Madera,0.05,4,376,0,0,0,371,371,1.5868893399691597
2022-12-05,Madera,0.95,27,1072,6,2,5,371,376,1.5868893399691597
2022-12-12,Madera,0.5,16,708,3,1,3,371,374,1.5610789952364144
2022-12-12,Madera,0.05,6,472,0,0,0,371,371,1.5610789952364144
2022-12-12,Madera,0.95,35,1483,7,3,7,371,378,1.5610789952364144
2022-12-19,Madera,0.5,21,908,4,1,4,371,375,1.5212409946139234
2022-12-19,Madera,0.05,8,586,1,0,1,371,372,1.5212409946139234
2022-12-19,Madera,0.95,47,1949,9,4,9,371,380,1.5212409946139234
2022-12-26,Madera,0.5,27,1129,5,1,5,371,376,1.4726942761196198
2022-12-26,Madera,0.05,11,716,1,0,1,371,372,1.4726942761196198
2022-12-26,Madera,0.95,61,2437.0499999999993,12,5,12,371,383,1.4726942761196198
2023-01-02,Madera,0.5,33,1370,6,2,7,371,378,1.4075587259355522
2023-01-02,Madera,0.05,15,869,2,0,2,371,373,1.4075587259355522
2023-01-02,Madera,0.95,76,2849.0499999999993,15,6,16,371,387,1.4075587259355522
2023-01-09,Madera,0.5,40,1601,7,2,10,371,381,1.3431857879334914
2023-01-09,Madera,0.05,18,1027,2,0,3,371,374,1.3431857879334914
2023-01-09,Madera,0.95,86,3130.2499999999964,17,7,21,371,392,1.3431857879334914
2023-01-16,Madera,0.5,47,1804.5,9,3,12,371,383,1.2730403404210247
2023-01-16,Madera,0.05,21,1188,3,0,5,371,376,1.2730403404210247
2023-01-16,Madera,0.95,97,3172,20,8,27,371,398,1.2730403404210247
2023-01-23,Madera,0.5,53,1954,10,3,16,371,387,1.195464555464286
2023-01-23,Madera,0.05,26,1345.9499999999998,4,0,6,371,377,1.195464555464286
2023-01-23,Madera,0.95,100,2994.0499999999993,21,8,33,371,404,1.195464555464286
2022-11-07,Marin,0.5,10,433,1,0,0,314,314,1.115471095236591
2022-11-07,Marin,0.05,3,127,0,0,0,314,314,1.115471095236591
2022-11-07,Marin,0.95,22,768.0499999999993,3,2,2,314,316,1.115471095236591
2022-11-14,Marin,0.5,12,509,1,0,1,314,315,1.111545168359962
2022-11-14,Marin,0.05,3,133,0,0,0,314,314,1.111545168359962
2022-11-14,Marin,0.95,29,1002,4,2,4,314,318,1.111545168359962
2022-11-21,Marin,0.5,15,583,2,1,2,314,316,1.1057535124921618
2022-11-21,Marin,0.05,3,136,0,0,0,314,314,1.1057535124921618
2022-11-21,Marin,0.95,41,1400,5,3,5,314,319,1.1057535124921618
2022-11-28,Marin,0.5,18,682.5,2,1,3,314,317,1.0971781957353333
2022-11-28,Marin,0.05,3,136,0,0,0,314,314,1.0971781957353333
2022-11-28,Marin,0.95,61,2074,7,4,8,314,322,1.0971781957353333
2022-12-05,Marin,0.5,20,758,2,1,4,314,318,1.0872581531944365
2022-12-05,Marin,0.05,4,138,0,0,1,314,315,1.0872581531944365
2022-12-05,Marin,0.95,86,2941,9,5,11,314,325,1.0872581531944365
2022-12-12,Marin,0.5,24,848.5,3,1,6,314,320,1.0765993078524176
2022-12-12,Marin,0.05,4,130,0,0,1,314,315,1.0765993078524176
2022-12-12,Marin,0.95,114,3973.0499999999993,12,6,16,314,330,1.0765993078524176
2022-12-19,Marin,0.5,27,920,3,2,8,314,322,1.062482713726952
2022-12-19,Marin,0.05,3,130.94999999999993,0,0,1,314,315,1.062482713726952
2022-12-19,Marin,0.95,149,4945,16,8,22,314,336,1.062482713726952
2022-12-26,Marin,0.5,29,976,4,2,10,314,324,1.0480915623110438
2022-12-26,Marin,0.05,3,127.94999999999993,0,0,2,314,316,1.0480915623110438
2022-12-26,Marin,0.95,178,5637.049999999999,19,10,31,314,345,1.0480915623110438
2023-01-02,Marin,0.5,31,1073,4,2,12,314,326,1.033842229865539
2023-01-02,Marin,0.05,3,128,0,0,2,314,316,1.033842229865539
2023-01-02,Marin,0.95,197,5892,21,12,40,314,354,1.033842229865539
2023-01-09,Marin,0.5,32,1080.5,4,2,14,314,328,1.0180263303686317
2023-01-09,Marin,0.05,3,127,0,0,3,314,317,1.0180263303686317
2023-01-09,Marin,0.95,213,5777.149999999998,23,13,51,314,365,1.0180263303686317
2023-01-16,Marin,0.5,33,1100,4,2,16,314,330,0.9996786713645118
2023-01-16,Marin,0.05,3,122,0,0,3,314,317,0.9996786713645118
2023-01-16,Marin,0.95,218,5376,24,13,62,314,376,0.9996786713645118
2023-01-23,Marin,0.5,33,1086,4,2,18,314,332,0.9892051366465814
2023-01-23,Marin,0.05,3,121,0,0,3,314,317,0.9892051366465814
2023-01-23,Marin,0.95,205.04999999999927,4811.049999999999,23,13,72,314,386,0.9892051366465814
2022-11-07,Mariposa,0.5,0,13,0,0,0,30,30,1.123886117924815
2022-11-07,Mariposa,0.05,0,6,0,0,0,30,30,1.123886117924815
2022-11-07,Mariposa,0.95,0,24,0,0,0,30,30,1.123886117924815
2022-11-14,Mariposa,0.5,0,16,0,0,0,30,30,1.1250519030032526
2022-11-14,Mariposa,0.05,0,7,0,0,0,30,30,1.1250519030032526
2022-11-14,Mariposa,0.95,0,34,0,0,1,30,31,1.1250519030032526
2022-11-21,Mariposa,0.5,0,19,0,0,0,30,30,1.1242280303998788
2022-11-21,Mariposa,0.05,0,9,0,0,0,30,30,1.1242280303998788
2022-11-21,Mariposa,0.95,0,49,0,0,1,30,31,1.1242280303998788
2022-11-28,Mariposa,0.5,0,23,0,0,0,30,30,1.1217207860809255
2022-11-28,Mariposa,0.05,0,10,0,0,0,30,30,1.1217207860809255
2022-11-28,Mariposa,0.95,0,70,0,1,1,30,31,1.1217207860809255
2022-12-05,Mariposa,0.5,0,27,0,0,0,30,30,1.1168942995857094
2022-12-05,Mariposa,0.05,0,11,0,0,0,30,30,1.1168942995857094
2022-12-05,Mariposa,0.95,0,96.04999999999927,0,1,1,30,31,1.1168942995857094
2022-12-12,Mariposa,0.5,0,32,0,0,0,30,30,1.1060381461029682
2022-12-12,Mariposa,0.05,0,12,0,0,0,30,30,1.1060381461029682
2022-12-12,Mariposa,0.95,0,122,0,1,2,30,32,1.1060381461029682
2022-12-19,Mariposa,0.5,0,38,0,0,0,30,30,1.092395111070097
2022-12-19,Mariposa,0.05,0,14,0,0,0,30,30,1.092395111070097
2022-12-19,Mariposa,0.95,0,145.04999999999927,0,1,2,30,32,1.092395111070097
2022-12-26,Mariposa,0.5,0,43,0,0,0,30,30,1.078378679863533
2022-12-26,Mariposa,0.05,0,15,0,0,0,30,30,1.078378679863533
2022-12-26,Mariposa,0.95,0,158,0,1,2,30,32,1.078378679863533
2023-01-02,Mariposa,0.5,0,50,0,0,0,30,30,1.0669129244440934
2023-01-02,Mariposa,0.05,0,17,0,0,0,30,30,1.0669129244440934
2023-01-02,Mariposa,0.95,0,158,0,1,3,30,33,1.0669129244440934
2023-01-09,Mariposa,0.5,0,55,0,0,1,30,31,1.0552989076593016
2023-01-09,Mariposa,0.05,0,19,0,0,0,30,30,1.0552989076593016
2023-01-09,Mariposa,0.95,0,147,0,1,3,30,33,1.0552989076593016
2023-01-16,Mariposa,0.5,0,59,0,0,1,30,31,1.0426177293162922
2023-01-16,Mariposa,0.05,0,20,0,0,0,30,30,1.0426177293162922
2023-01-16,Mariposa,0.95,0,135,0,1,4,30,34,1.0426177293162922
2023-01-23,Mariposa,0.5,0,62,0,0,1,30,31,1.0294697860445923
2023-01-23,Mariposa,0.05,0,22,0,0,0,30,30,1.0294697860445923
2023-01-23,Mariposa,0.95,0,123,0,1,4,30,34,1.0294697860445923
2022-11-07,Mendocino,0.5,1,28,0,0,0,137,137,0.8561455062021843
2022-11-07,Mendocino,0.05,0,17,0,0,0,137,137,0.8561455062021843
2022-11-07,Mendocino,0.95,4,41,1,1,1,137,138,0.8561455062021843
2022-11-14,Mendocino,0.5,1,25,0,0,0,137,137,0.8602091382104615
2022-11-14,Mendocino,0.05,0,14,0,0,0,137,137,0.8602091382104615
2022-11-14,Mendocino,0.95,4,40,1,1,1,137,138,0.8602091382104615
2022-11-21,Mendocino,0.5,0,22,0,0,0,137,137,0.8640435156581849
2022-11-21,Mendocino,0.05,0,12,0,0,0,137,137,0.8640435156581849
2022-11-21,Mendocino,0.95,3,39,1,1,1,137,138,0.8640435156581849
2022-11-28,Mendocino,0.5,0,20,0,0,0,137,137,0.867535962360798
2022-11-28,Mendocino,0.05,0,10,0,0,0,137,137,0.867535962360798
2022-11-28,Mendocino,0.95,3,38,1,1,2,137,139,0.867535962360798
2022-12-05,Mendocino,0.5,0,18,0,0,0,137,137,0.87097970606225
2022-12-05,Mendocino,0.05,0,8,0,0,0,137,137,0.87097970606225
2022-12-05,Mendocino,0.95,3,38,1,1,2,137,139,0.87097970606225
2022-12-12,Mendocino,0.5,0,17,0,0,0,137,137,0.8742362468926868
2022-12-12,Mendocino,0.05,0,7,0,0,0,137,137,0.8742362468926868
2022-12-12,Mendocino,0.95,3,37,1,1,2,137,139,0.8742362468926868
2022-12-19,Mendocino,0.5,0,15,0,0,0,137,137,0.8774899055178071
2022-12-19,Mendocino,0.05,0,6,0,0,0,137,137,0.8774899055178071
2022-12-19,Mendocino,0.95,3,37,1,1,2,137,139,0.8774899055178071
2022-12-26,Mendocino,0.5,0,14,0,0,1,137,138,0.8804714422899095
2022-12-26,Mendocino,0.05,0,5,0,0,0,137,137,0.8804714422899095
2022-12-26,Mendocino,0.95,3,37,1,1,2,137,139,0.8804714422899095
2023-01-02,Mendocino,0.5,0,13,0,0,1,137,138,0.8833008565735245
2023-01-02,Mendocino,0.05,0,4,0,0,0,137,137,0.8833008565735245
2023-01-02,Mendocino,0.95,3,37,1,1,3,137,140,0.8833008565735245
