date,county,quantile,hosp_census_with_covid,cases,icu,death,cum_death,prev_cum_est_deaths,total_cum_death,Rt
2022-01-12,San Joaquin,0.05,183,2463.8999999999996,31,7,0,2003,2010,1.4146006977734065
2022-01-12,San Joaquin,0.95,376,15126,64,25,0,2003,2028,1.4146006977734065
2022-01-19,San Joaquin,0.5,354,12273,69,25,0,2019,2044,0.9793266602668006
2022-01-19,San Joaquin,0.05,254.94999999999993,3491.6499999999996,47,12,0,2019,2031,0.9793266602668006
2022-01-19,San Joaquin,0.95,504.0499999999993,16032.799999999988,95,39,0,2019,2058,0.9793266602668006
2022-01-26,San Joaquin,0.5,370,8478.5,79,33,0,2046,2079,0.5880247079478713
2022-01-26,San Joaquin,0.05,271,3554.7,54,17,0,2046,2063,0.5880247079478713
2022-01-26,San Joaquin,0.95,510,15527.449999999964,108,51,0,2046,2097,0.5880247079478713
2022-02-02,San Joaquin,0.5,323,4677,74,34,0,2076,2110,0.4758757794404313
2022-02-02,San Joaquin,0.05,238,2975.7999999999997,53,18,0,2076,2094,0.4758757794404313
2022-02-02,San Joaquin,0.95,444,12434.599999999991,102,52,0,2076,2128,0.4758757794404313
2022-02-09,San Joaquin,0.5,249.5,2822,61,30,0,2117,2147,0.3728074768093514
2022-02-09,San Joaquin,0.05,182,2002.85,43,15,0,2117,2132,0.3728074768093514
2022-02-09,San Joaquin,0.95,346.0499999999993,7888.299999999996,84,46,0,2117,2163,0.3728074768093514
2022-02-16,San Joaquin,0.5,179,1675,46,23,0,2152,2175,0.2605397954313736
2022-02-16,San Joaquin,0.05,127,1176.9,31,12,0,2152,2164,0.2605397954313736
2022-02-16,San Joaquin,0.95,254,4707.749999999989,65,37,0,2152,2189,0.2605397954313736
2022-02-23,San Joaquin,0.5,124,871,33,17,0,2187,2204,0.26106262285375637
2022-02-23,San Joaquin,0.05,83,605.8999999999999,21,8,0,2187,2195,0.26106262285375637
2022-02-23,San Joaquin,0.95,181,2622.2999999999956,48,28,0,2187,2215,0.26106262285375637
2022-03-02,San Joaquin,0.5,84.5,560,22.5,12,0,2211,2223,0.2552171016059959
2022-03-02,San Joaquin,0.05,54,355.8499999999998,14,5,0,2211,2216,0.2552171016059959
2022-03-02,San Joaquin,0.95,124,1562.0999999999983,33,20,0,2211,2231,0.2552171016059959
2022-03-09,San Joaquin,0.5,57,381,15,8,0,2218,2226,0.257736330006371
2022-03-09,San Joaquin,0.05,35,213.94999999999993,9,3,0,2218,2221,0.257736330006371
2022-03-09,San Joaquin,0.95,87,1034.0999999999983,24,15,0,2218,2233,0.257736330006371
2022-03-16,San Joaquin,0.5,39,266,10,5,0,2228,2233,0.300896263373986
2022-03-16,San Joaquin,0.05,23,157.94999999999993,5,2,0,2228,2230,0.300896263373986
2022-03-16,San Joaquin,0.95,60,784,17,11,0,2228,2239,0.300896263373986
2022-03-23,San Joaquin,0.5,27,211,7,4,0,2233,2237,0.4104065418547942
2022-03-23,San Joaquin,0.05,15,120,3,1,0,2233,2234,0.4104065418547942
2022-03-23,San Joaquin,0.95,43,613.0999999999985,12,8,0,2233,2241,0.4104065418547942
2022-03-30,San Joaquin,0.5,20,208,5,2,0,2241,2243,0.5787408626623651
2022-03-30,San Joaquin,0.05,9,100,1,0,0,2241,2241,0.5787408626623651
2022-03-30,San Joaquin,0.95,34,492.09999999999854,10,6,0,2241,2247,0.5787408626623651
2022-04-06,San Joaquin,0.5,14,224,3,2,0,2243,2245,0.6919704394678661
2022-04-06,San Joaquin,0.05,7,91,1,0,0,2243,2243,0.6919704394678661
2022-04-06,San Joaquin,0.95,26,434.0499999999993,8,5,0,2243,2248,0.6919704394678661
2022-04-13,San Joaquin,0.5,12,224,3,1,0,2245,2246,1.011095503258035
2022-04-13,San Joaquin,0.05,4,90,0,0,0,2245,2245,1.011095503258035
2022-04-13,San Joaquin,0.95,22,438.0499999999993,6,4,0,2245,2249,1.011095503258035
2022-04-20,San Joaquin,0.5,11,289,2,1,0,2245,2246,1.358677619011489
2022-04-20,San Joaquin,0.05,4,116,0,0,0,2245,2245,1.358677619011489
2022-04-20,San Joaquin,0.95,20,479.0499999999993,5,3,0,2245,2248,1.358677619011489
2022-04-27,San Joaquin,0.5,11,414,2,1,0,2246,2247,1.5934935111434765
2022-04-27,San Joaquin,0.05,4,141,0,0,0,2246,2246,1.5934935111434765
2022-04-27,San Joaquin,0.95,21,577,5,3,0,2246,2249,1.5934935111434765
2022-05-04,San Joaquin,0.5,13,586,2,1,0,2247,2248,1.8611813002997883
2022-05-04,San Joaquin,0.05,6,164,0,0,0,2247,2247,1.8611813002997883
2022-05-04,San Joaquin,0.95,23,710,5,3,0,2247,2250,1.8611813002997883
2022-05-11,San Joaquin,0.5,18,912,3,1,0,2247,2248,1.8827562597548244
2022-05-11,San Joaquin,0.05,8,243.94999999999993,0,0,0,2247,2247,1.8827562597548244
2022-05-11,San Joaquin,0.95,30,1041,6,4,0,2247,2251,1.8827562597548244
2022-05-18,San Joaquin,0.5,25,1363,4,2,0,2247,2249,1.477541601805157
2022-05-18,San Joaquin,0.05,14,330.94999999999993,1,0,0,2247,2247,1.477541601805157
2022-05-18,San Joaquin,0.95,41,1524,8,5,0,2247,2252,1.477541601805157
2022-05-25,San Joaquin,0.5,33,1520,5,2,0,2249,2251,1.3047322504078598
2022-05-25,San Joaquin,0.05,19,429.94999999999993,2,0,0,2249,2249,1.3047322504078598
2022-05-25,San Joaquin,0.95,51,1730,10,6,0,2249,2255,1.3047322504078598
2022-06-01,San Joaquin,0.5,38,1610,6,3,0,2251,2254,1.4420894710446894
2022-06-01,San Joaquin,0.05,23,470.89999999999986,2,1,0,2251,2252,1.4420894710446894
2022-06-01,San Joaquin,0.95,59,1959.0499999999993,11,7,0,2251,2258,1.4420894710446894
2022-06-08,San Joaquin,0.5,45,2026,7,4,0,2252,2256,1.0150658426219057
2022-06-08,San Joaquin,0.05,26,536.9499999999999,3,1,0,2252,2253,1.0150658426219057
2022-06-08,San Joaquin,0.95,69,2225.0499999999993,13,8,0,2252,2260,1.0150658426219057
2022-06-15,San Joaquin,0.5,48,1706,8,4,0,2257,2261,1.0772783616193602
2022-06-15,San Joaquin,0.05,28,598.9499999999999,3,1,0,2257,2258,1.0772783616193602
2022-06-15,San Joaquin,0.95,74,2240.199999999997,14,9,0,2257,2266,1.0772783616193602
2022-06-22,San Joaquin,0.5,50,1755,8,5,0,2261,2266,1.118213705863407
2022-06-22,San Joaquin,0.05,31,642,4,1,0,2261,2262,1.118213705863407
2022-06-22,San Joaquin,0.95,75,2531.2499999999964,14,9,0,2261,2270,1.118213705863407
2022-06-29,San Joaquin,0.5,54,1916,9,5,0,2267,2272,1.006842908514915
2022-06-29,San Joaquin,0.05,34,743.8999999999999,4,1,0,2267,2268,1.006842908514915
2022-06-29,San Joaquin,0.95,80,2828.2499999999964,15,10,0,2267,2277,1.006842908514915
2022-07-06,San Joaquin,0.5,57,1811,9,5,0,2269,2274,1.1470630986156989
2022-07-06,San Joaquin,0.05,36,798.9499999999999,4,1,0,2269,2270,1.1470630986156989
2022-07-06,San Joaquin,0.95,82,3305.0499999999993,15,10,0,2269,2279,1.1470630986156989
2022-07-13,San Joaquin,0.5,61,2050,10,5,0,2277,2282,1.0353948362270995
2022-07-13,San Joaquin,0.05,39,969.5999999999996,5,2,0,2277,2279,1.0353948362270995
2022-07-13,San Joaquin,0.95,88,3739.0999999999985,16,11,0,2277,2288,1.0353948362270995
2022-07-20,San Joaquin,0.5,64,1993,10,6,0,2281,2287,0.953207524499183
2022-07-20,San Joaquin,0.05,40,1093.9499999999998,5,2,0,2281,2283,0.953207524499183
2022-07-20,San Joaquin,0.95,93.04999999999929,4316.049999999999,17,11,0,2281,2292,0.953207524499183
2022-07-27,San Joaquin,0.5,64,1830,10,6,0,2285,2291,0.8905988729648371
2022-07-27,San Joaquin,0.05,39,1057,5,2,0,2285,2287,0.8905988729648371
2022-07-27,San Joaquin,0.95,93,4272.199999999997,17,12,0,2285,2297,0.8905988729648371
2022-08-03,San Joaquin,0.5,62,1656,10,6,0,2289,2295,0.851135131026012
2022-08-03,San Joaquin,0.05,38,1013,5,2,0,2289,2291,0.851135131026012
2022-08-03,San Joaquin,0.95,90,4066.199999999997,17,12,0,2289,2301,0.851135131026012
2022-08-10,San Joaquin,0.5,57,1502,9,6,0,2296,2302,0.8655937157095801
2022-08-10,San Joaquin,0.05,35,975.95,4,2,0,2296,2298,0.8655937157095801
2022-08-10,San Joaquin,0.95,84,3852.0499999999993,16,11,0,2296,2307,0.8655937157095801
2022-08-17,San Joaquin,0.5,53.5,1411,9,5,0,2302,2307,0.7169599857006042
2022-08-17,San Joaquin,0.05,33,845.8999999999999,4,2,0,2302,2304,0.7169599857006042
2022-08-17,San Joaquin,0.95,78,3250.4999999999927,15,10,0,2302,2312,0.7169599857006042
2022-08-24,San Joaquin,0.5,48,1104,8,5,0,2307,2312,0.7288426908933381
2022-08-24,San Joaquin,0.05,30,670.8499999999998,4,1,0,2307,2308,0.7288426908933381
2022-08-24,San Joaquin,0.95,70,2767,14,10,0,2307,2317,0.7288426908933381
2022-08-31,San Joaquin,0.5,43,969,7,4,0,2309,2313,0.6602362861785562
2022-08-31,San Joaquin,0.05,25,665.9499999999999,3,1,0,2309,2310,0.6602362861785562
2022-08-31,San Joaquin,0.95,63,2525.2499999999964,12,9,0,2309,2318,0.6602362861785562
2022-09-07,San Joaquin,0.5,37,783,6,4,0,2315,2319,0.5920764661030427
2022-09-07,San Joaquin,0.05,21,576.9499999999999,2,1,0,2315,2316,0.5920764661030427
2022-09-07,San Joaquin,0.95,57,2282,11,8,0,2315,2323,0.5920764661030427
2022-09-14,San Joaquin,0.5,32,597,5,3,0,2320,2323,0.5490886899355572
2022-09-14,San Joaquin,0.05,18,514,2,1,0,2320,2321,0.5490886899355572
2022-09-14,San Joaquin,0.95,50,2120.0999999999985,10,7,0,2320,2327,0.5490886899355572
2022-09-21,San Joaquin,0.5,26,453,4,3,0,2329,2332,0.5765395635048827
2022-09-21,San Joaquin,0.05,13,389,1,0,0,2329,2329,0.5765395635048827
2022-09-21,San Joaquin,0.95,44,1797.0499999999993,9,7,0,2329,2336,0.5765395635048827
2022-09-28,San Joaquin,0.5,22,384,4,2,0,2332,2334,0.6270744219764244
2022-09-28,San Joaquin,0.05,11,330,1,0,0,2332,2332,0.6270744219764244
2022-09-28,San Joaquin,0.95,37,1429.0999999999983,8,6,0,2332,2338,0.6270744219764244
2022-10-05,San Joaquin,0.5,18,346,3,2,0,2336,2338,0.8804389379540958
2022-10-05,San Joaquin,0.05,8,291,0,0,0,2336,2336,0.8804389379540958
2022-10-05,San Joaquin,0.95,31,1178.0499999999993,7,5,0,2336,2341,0.8804389379540958
2022-10-12,San Joaquin,0.5,16,409,3,1,0,2338,2339,0.44140712141846744
2022-10-12,San Joaquin,0.05,7,265,0,0,0,2338,2338,0.44140712141846744
2022-10-12,San Joaquin,0.95,27,1018,6,4,0,2338,2342,0.44140712141846744
2022-10-17,San Joaquin,0.5,13,215,2,1,0,2338,2339,0.45428223911142857
2022-10-17,San Joaquin,0.05,5,169,0,0,0,2338,2338,0.45428223911142857
2022-10-17,San Joaquin,0.95,23,808,5,4,0,2338,2342,0.45428223911142857
2021-12-22,San Luis Obispo,0.5,16,610,3,1,0,369,370,3.171989799732131
2021-12-22,San Luis Obispo,0.05,4,537,0,0,0,369,369,3.171989799732131
2021-12-22,San Luis Obispo,0.95,35,685,8,4,0,369,373,3.171989799732131
2021-12-29,San Luis Obispo,0.5,31,1759,4,1,0,371,372,2.1216726980904785
2021-12-29,San Luis Obispo,0.05,11,1623,0,0,0,371,371,2.1216726980904785
2021-12-29,San Luis Obispo,0.95,66,1890,12,4,0,371,375,2.1216726980904785
2022-01-05,San Luis Obispo,0.5,66,3187,8,3,0,372,375,1.7234766944969744
2022-01-05,San Luis Obispo,0.05,26,3016,1,0,0,372,372,1.7234766944969744
2022-01-05,San Luis Obispo,0.95,133,3352,22,9,0,372,381,1.7234766944969744
2022-01-12,San Luis Obispo,0.5,103,4268,13,6,0,378,384,1.1561470714243856
2022-01-12,San Luis Obispo,0.05,44,4073,3,1,0,378,379,1.1561470714243856
2022-01-12,San Luis Obispo,0.95,208,4463,36,16,0,378,394,1.1561470714243856
2022-01-19,San Luis Obispo,0.5,124,3850,18,9,0,382,391,0.879305718058733
2022-01-19,San Luis Obispo,0.05,53,3672,5,1,0,382,383,0.879305718058733
2022-01-19,San Luis Obispo,0.95,249,4027,50,23,0,382,405,0.879305718058733
2022-01-26,San Luis Obispo,0.5,119,2844,19,10,0,395,405,0.5954416247667849
2022-01-26,San Luis Obispo,0.05,50,2699,5,2,0,395,397,0.5954416247667849
2022-01-26,San Luis Obispo,0.95,240,3003,50,27,0,395,422,0.5954416247667849
2022-02-02,San Luis Obispo,0.5,94,1654,16,10,0,404,414,0.5670845286008805
2022-02-02,San Luis Obispo,0.05,39,1550,4,1,0,404,405,0.5670845286008805
2022-02-02,San Luis Obispo,0.95,194,1770,45,25,0,404,429,0.5670845286008805
2022-02-09,San Luis Obispo,0.5,66,1068,12,8,0,419,427,0.5076725577280823
2022-02-09,San Luis Obispo,0.05,27,988,3,1,0,419,420,0.5076725577280823
2022-02-09,San Luis Obispo,0.95,138,1157,34,21,0,419,440,0.5076725577280823
2022-02-16,San Luis Obispo,0.5,46,677,9,6,0,430,436,0.46638238896430984
2022-02-16,San Luis Obispo,0.05,18,616,2,1,0,430,431,0.46638238896430984
2022-02-16,San Luis Obispo,0.95,97,742,25,16,0,430,446,0.46638238896430984
2022-02-23,San Luis Obispo,0.5,30,419,6,4,0,442,446,0.5107445467692471
2022-02-23,San Luis Obispo,0.05,11,372,1,0,0,442,442,0.5107445467692471
2022-02-23,San Luis Obispo,0.95,65,468,17,11,0,442,453,0.5107445467692471
2022-03-02,San Luis Obispo,0.5,20,300,4,2,0,456,458,0.5231364761676431
2022-03-02,San Luis Obispo,0.05,6,263,0,0,0,456,456,0.5231364761676431
2022-03-02,San Luis Obispo,0.95,43,341,11,8,0,456,464,0.5231364761676431
2022-03-09,San Luis Obispo,0.5,12,214,2,2,0,460,462,0.4623399482759962
2022-03-09,San Luis Obispo,0.05,3,183,0,0,0,460,460,0.4623399482759962
2022-03-09,San Luis Obispo,0.95,30,247,8,6,0,460,466,0.4623399482759962
2022-03-16,San Luis Obispo,0.5,8,134,1,1,0,467,468,0.5556486619193461
2022-03-16,San Luis Obispo,0.05,2,110,0,0,0,467,467,0.5556486619193461
2022-03-16,San Luis Obispo,0.95,20,161,5,4,0,467,471,0.5556486619193461
2022-03-23,San Luis Obispo,0.5,6,106,1,1,0,473,474,0.7243268967506675
2022-03-23,San Luis Obispo,0.05,1,84,0,0,0,473,473,0.7243268967506675
2022-03-23,San Luis Obispo,0.95,15,128,4,3,0,473,476,0.7243268967506675
2022-03-30,San Luis Obispo,0.5,3,100,0,0,0,477,477,0.8741842165570521
2022-03-30,San Luis Obispo,0.05,0,81,0,0,0,477,477,0.8741842165570521
2022-03-30,San Luis Obispo,0.95,11,123,3,2,0,477,479,0.8741842165570521
2022-04-06,San Luis Obispo,0.5,3,102,0,0,0,477,477,1.1991302393424732
2022-04-06,San Luis Obispo,0.05,0,82,0,0,0,477,477,1.1991302393424732
2022-04-06,San Luis Obispo,0.95,9,123,2,2,0,477,479,1.1991302393424732
2022-04-13,San Luis Obispo,0.5,3,133,0,0,0,479,479,1.3503208838556118
2022-04-13,San Luis Obispo,0.05,0,111,0,0,0,479,479,1.3503208838556118
2022-04-13,San Luis Obispo,0.95,9,158,2,2,0,479,481,1.3503208838556118
2022-04-20,San Luis Obispo,0.5,3,180,0,0,0,479,479,1.2971977481522174
2022-04-20,San Luis Obispo,0.05,0,154,0,0,0,479,479,1.2971977481522174
2022-04-20,San Luis Obispo,0.95,10,209,2,2,0,479,481,1.2971977481522174
2022-04-27,San Luis Obispo,0.5,4,219,0,0,0,481,481,1.3012745151444645
2022-04-27,San Luis Obispo,0.05,1,191,0,0,0,481,481,1.3012745151444645
2022-04-27,San Luis Obispo,0.95,12,250,2,2,0,481,483,1.3012745151444645
2022-05-04,San Luis Obispo,0.5,5,269,0,0,0,481,481,1.2702258287924288
2022-05-04,San Luis Obispo,0.05,1,237,0,0,0,481,481,1.2702258287924288
2022-05-04,San Luis Obispo,0.95,14,303,3,2,0,481,483,1.2702258287924288
2022-05-11,San Luis Obispo,0.5,7,321,1,0,0,483,483,1.5489809160398027
2022-05-11,San Luis Obispo,0.05,2,289,0,0,0,483,483,1.5489809160398027
2022-05-11,San Luis Obispo,0.95,16,358,3,3,0,483,486,1.5489809160398027
2022-05-18,San Luis Obispo,0.5,9,488,1,1,0,483,484,1.597872620389563
2022-05-18,San Luis Obispo,0.05,2,447,0,0,0,483,483,1.597872620389563
2022-05-18,San Luis Obispo,0.95,21,534,4,3,0,483,486,1.597872620389563
2022-05-25,San Luis Obispo,0.5,13,739,1,1,0,483,484,1.095409894370608
2022-05-25,San Luis Obispo,0.05,4,686,0,0,0,483,483,1.095409894370608
2022-05-25,San Luis Obispo,0.95,30,796,5,4,0,483,487,1.095409894370608
2022-06-01,San Luis Obispo,0.5,17,717,2,1,0,486,487,1.117085951426526
2022-06-01,San Luis Obispo,0.05,6,662,0,0,0,486,486,1.117085951426526
2022-06-01,San Luis Obispo,0.95,35,773,6,6,0,486,492,1.117085951426526
2022-06-08,San Luis Obispo,0.5,18,752,2,2,0,487,489,0.91841433698996
2022-06-08,San Luis Obispo,0.05,6,701,0,0,0,487,487,0.91841433698996
2022-06-08,San Luis Obispo,0.95,39,807,7,6,0,487,493,0.91841433698996
2022-06-15,San Luis Obispo,0.5,18,663,2,2,0,488,490,0.916758415372384
2022-06-15,San Luis Obispo,0.05,6,616,0,0,0,488,488,0.916758415372384
2022-06-15,San Luis Obispo,0.95,38,713,7,6,0,488,494,0.916758415372384
2022-06-22,San Luis Obispo,0.5,17,611,2,2,0,493,495,1.0541058107343213
2022-06-22,San Luis Obispo,0.05,5,566,0,0,0,493,493,1.0541058107343213
2022-06-22,San Luis Obispo,0.95,35,657,6,6,0,493,499,1.0541058107343213
2022-06-29,San Luis Obispo,0.5,17,669,2,2,0,499,501,1.068521861552513
2022-06-29,San Luis Obispo,0.05,5,618,0,0,0,499,499,1.068521861552513
2022-06-29,San Luis Obispo,0.95,36,723,6,6,0,499,505,1.068521861552513
2022-07-06,San Luis Obispo,0.5,17,713,2,2,0,501,503,0.8660518336224436
2022-07-06,San Luis Obispo,0.05,6,657,0,0,0,501,501,0.8660518336224436
2022-07-06,San Luis Obispo,0.95,36,767.0499999999993,6,6,0,501,507,0.8660518336224436
2022-07-13,San Luis Obispo,0.5,17,598,2,2,0,501,503,0.9122911397986568
2022-07-13,San Luis Obispo,0.05,5,550,0,0,0,501,501,0.9122911397986568
2022-07-13,San Luis Obispo,0.95,36,647,6,6,0,501,507,0.9122911397986568
2022-07-20,San Luis Obispo,0.5,16,558,2,2,0,504,506,0.9473834593999172
2022-07-20,San Luis Obispo,0.05,5,514,0,0,0,504,504,0.9473834593999172
2022-07-20,San Luis Obispo,0.95,34,602,6,6,0,504,510,0.9473834593999172
2022-07-27,San Luis Obispo,0.5,15,551,2,2,0,511,513,1.0117635111706424
2022-07-27,San Luis Obispo,0.05,5,508,0,0,0,511,511,1.0117635111706424
2022-07-27,San Luis Obispo,0.95,32,596,6,6,0,511,517,1.0117635111706424
2022-08-03,San Luis Obispo,0.5,15,571,2,1,0,513,514,0.7646252350628348
2022-08-03,San Luis Obispo,0.05,5,526,0,0,0,513,513,0.7646252350628348
2022-08-03,San Luis Obispo,0.95,32,616,6,5,0,513,518,0.7646252350628348
2022-08-10,San Luis Obispo,0.5,13,435,1,1,0,514,515,0.6195777872140383
2022-08-10,San Luis Obispo,0.05,4,397,0,0,0,514,514,0.6195777872140383
2022-08-10,San Luis Obispo,0.95,29,474,5,5,0,514,519,0.6195777872140383
2022-08-17,San Luis Obispo,0.5,10,289,1,1,0,516,517,0.802725159015776
2022-08-17,San Luis Obispo,0.05,3,259,0,0,0,516,516,0.802725159015776
2022-08-17,San Luis Obispo,0.95,24,321,4,5,0,516,521,0.802725159015776
2022-08-24,San Luis Obispo,0.5,9,278,1,1,0,519,520,0.8948585085657053
2022-08-24,San Luis Obispo,0.05,2,247.94999999999993,0,0,0,519,519,0.8948585085657053
2022-08-24,San Luis Obispo,0.95,21,311,4,4,0,519,523,0.8948585085657053
2022-08-31,San Luis Obispo,0.5,8,277,1,1,0,519,520,0.6994113302630588
2022-08-31,San Luis Obispo,0.05,2,247,0,0,0,519,519,0.6994113302630588
2022-08-31,San Luis Obispo,0.95,19,310,4,3,0,519,522,0.6994113302630588
2022-09-07,San Luis Obispo,0.5,7,203,1,1,0,522,523,0.6653106459024172
2022-09-07,San Luis Obispo,0.05,1,178,0,0,0,522,522,0.6653106459024172
2022-09-07,San Luis Obispo,0.95,16,229.04999999999927,3,3,0,522,525,0.6653106459024172
2022-09-14,San Luis Obispo,0.5,5,151,0,1,0,524,525,0.7451548652410692
2022-09-14,San Luis Obispo,0.05,1,131,0,0,0,524,524,0.7451548652410692
2022-09-14,San Luis Obispo,0.95,14,173,3,3,0,524,527,0.7451548652410692
2022-09-21,San Luis Obispo,0.5,4,133,0,0,0,524,524,0.9264254140114234
2022-09-21,San Luis Obispo,0.05,1,113,0,0,0,524,524,0.9264254140114234
2022-09-21,San Luis Obispo,0.95,11,153,2,2,0,524,526,0.9264254140114234
2022-09-28,San Luis Obispo,0.5,3,140,0,0,0,524,524,0.7756902757414801
2022-09-28,San Luis Obispo,0.05,0,119,0,0,0,524,524,0.7756902757414801
2022-09-28,San Luis Obispo,0.95,10,162,2,2,0,524,526,0.7756902757414801
2022-10-05,San Luis Obispo,0.5,3,113,0,0,0,524,524,0.6583413543692755
2022-10-05,San Luis Obispo,0.05,0,94,0,0,0,524,524,0.6583413543692755
2022-10-05,San Luis Obispo,0.95,9,133,2,2,0,524,526,0.6583413543692755
2022-10-12,San Luis Obispo,0.5,2,80,0,0,0,524,524,0.4700633203755061
2022-10-12,San Luis Obispo,0.05,0,64,0,0,0,524,524,0.4700633203755061
2022-10-12,San Luis Obispo,0.95,8,98,2,2,0,524,526,0.4700633203755061
2022-10-17,San Luis Obispo,0.5,2,45,0,0,0,527,527,0.47483349114762674
2022-10-17,San Luis Obispo,0.05,0,33,0,0,0,527,527,0.47483349114762674
2022-10-17,San Luis Obispo,0.95,6,58,1,2,0,527,529,0.47483349114762674
2021-12-22,San Mateo,0.5,35,1325,5,1,0,591,592,1.927442764041697
2021-12-22,San Mateo,0.05,19,368,2,0,0,591,591,1.927442764041697
2021-12-22,San Mateo,0.95,56,3243.149999999998,10,5,0,591,596,1.927442764041697
2021-12-29,San Mateo,0.5,58,2355,8,2,0,592,594,1.8482110596686645
2021-12-29,San Mateo,0.05,34,642,3,0,0,592,592,1.8482110596686645
2021-12-29,San Mateo,0.95,93,5770.0999999999985,15,6,0,592,598,1.8482110596686645
2022-01-05,San Mateo,0.5,97,4147.5,13,3,0,593,596,1.4297099129127495
2022-01-05,San Mateo,0.05,62,1116,6,0,0,593,593,1.4297099129127495
2022-01-05,San Mateo,0.95,148,10124.349999999997,21,9,0,593,602,1.4297099129127495
2022-01-12,San Mateo,0.5,140,5424.5,19,5,0,599,604,1.1160237947622562
2022-01-12,San Mateo,0.05,92,1484,10,0,0,599,599,1.1160237947622562
2022-01-12,San Mateo,0.95,211,13524.349999999997,31,14,0,599,613,1.1160237947622562
2022-01-19,San Mateo,0.5,163,5431.5,23,6,0,606,612,0.9085147839080472
2022-01-19,San Mateo,0.05,108,1542.8999999999996,13,1,0,606,607,0.9085147839080472
2022-01-19,San Mateo,0.95,243,13793.05,37,18,0,606,624,0.9085147839080472
2022-01-26,San Mateo,0.5,158,4620,24,7,0,616,623,0.7737999195004193
2022-01-26,San Mateo,0.05,104,1291.7999999999995,14,1,0,616,617,0.7737999195004193
2022-01-26,San Mateo,0.95,237,11536.299999999996,38,21,0,616,637,0.7737999195004193
2022-02-02,San Mateo,0.5,135,3380,22,7,0,635,642,0.7454795691119478
2022-02-02,San Mateo,0.05,88,923,12,1,0,635,636,0.7454795691119478
2022-02-02,San Mateo,0.95,199,8552.199999999997,35,21,0,635,656,0.7454795691119478
2022-02-09,San Mateo,0.5,105,2418,18,6,0,644,650,0.7108661591459134
2022-02-09,San Mateo,0.05,67,679,10,1,0,644,645,0.7108661591459134
2022-02-09,San Mateo,0.95,157,6083.149999999998,29,18,0,644,662,0.7108661591459134
2022-02-16,San Mateo,0.5,79,1712.5,14,5,0,663,668,0.7173885849894119
2022-02-16,San Mateo,0.05,48,483.94999999999993,7,0,0,663,663,0.7173885849894119
2022-02-16,San Mateo,0.95,118,4556.0999999999985,23,15,0,663,678,0.7173885849894119
2022-02-23,San Mateo,0.5,58,1295,10,4,0,674,678,0.7498904313873886
2022-02-23,San Mateo,0.05,34,365,5,0,0,674,674,0.7498904313873886
2022-02-23,San Mateo,0.95,89,3334.149999999998,18,11,0,674,685,0.7498904313873886
2022-03-02,San Mateo,0.5,43,1014,8,3,0,684,687,0.7813120418030113
2022-03-02,San Mateo,0.05,24,288,3,0,0,684,684,0.7813120418030113
2022-03-02,San Mateo,0.95,68,2615.0499999999993,14,9,0,684,693,0.7813120418030113
2022-03-09,San Mateo,0.5,32,820,5,2,0,685,687,0.7839833510081697
2022-03-09,San Mateo,0.05,18,233,2,0,0,685,685,0.7839833510081697
2022-03-09,San Mateo,0.95,53,2125,11,7,0,685,692,0.7839833510081697
2022-03-16,San Mateo,0.5,25,673,4,1,0,687,688,0.854794407958885
2022-03-16,San Mateo,0.05,13,190,1,0,0,687,687,0.854794407958885
2022-03-16,San Mateo,0.95,42,1716.0999999999983,9,5,0,687,692,0.854794407958885
2022-03-23,San Mateo,0.5,20,584.5,3,1,0,687,688,0.9204187303445288
2022-03-23,San Mateo,0.05,10,170,1,0,0,687,687,0.9204187303445288
2022-03-23,San Mateo,0.95,34,1500.0999999999983,7,4,0,687,691,0.9204187303445288
2022-03-30,San Mateo,0.5,16,559,2,1,0,689,690,1.0137974123157738
2022-03-30,San Mateo,0.05,7,158,0,0,0,689,689,1.0137974123157738
2022-03-30,San Mateo,0.95,30,1428,6,4,0,689,693,1.0137974123157738
2022-04-06,San Mateo,0.5,15,582,2,1,0,691,692,1.1104381839123705
2022-04-06,San Mateo,0.05,7,157.94999999999993,0,0,0,691,691,1.1104381839123705
2022-04-06,San Mateo,0.95,27,1467,5,3,0,691,694,1.1104381839123705
2022-04-13,San Mateo,0.5,15,676,2,0,0,694,694,1.207745474556038
2022-04-13,San Mateo,0.05,7,184,0,0,0,694,694,1.207745474556038
2022-04-13,San Mateo,0.95,28,1637.0499999999993,5,3,0,694,697,1.207745474556038
2022-04-20,San Mateo,0.5,17,812,2,0,0,697,697,1.2508525781174034
2022-04-20,San Mateo,0.05,7,223,0,0,0,697,697,1.2508525781174034
2022-04-20,San Mateo,0.95,30,2039.0499999999993,5,3,0,697,700,1.2508525781174034
2022-04-27,San Mateo,0.5,20,994,2,1,0,697,698,1.2347424366598954
2022-04-27,San Mateo,0.05,9,265.94999999999993,0,0,0,697,697,1.2347424366598954
2022-04-27,San Mateo,0.95,34,2465.0999999999985,5,3,0,697,700,1.2347424366598954
2022-05-04,San Mateo,0.5,24,1221,2,1,0,699,700,1.1911183461256916
2022-05-04,San Mateo,0.05,12,334.94999999999993,0,0,0,699,699,1.1911183461256916
2022-05-04,San Mateo,0.95,40,3032.0499999999993,5,3,0,699,702,1.1911183461256916
2022-05-11,San Mateo,0.5,28,1468,2,1,0,701,702,1.147128574491617
